WVHT,DPD,APD,MWD,WTMP,time_sin
1.6,11,5.8,204,28.7,0.923879533
1.6,9,5.6,63,28.7,0.866025404
1.6,10,5.7,91,28.7,0.79335334
1.6,8,5.7,75,28.8,0.707106781
1.7,12,5.7,208,28.7,0.608761429
1.6,9,5.3,61,28.8,0.5
1.6,9,5.5,94,28.8,0.382683432
1.6,8,5.7,64,28.8,0.258819045
1.6,8,5.7,80,28.8,0.130526192
1.6,9,5.7,69,28.8,0
1.6,9,5.7,55,28.7,-0.382683432
1.7,9,5.9,65,28.7,-0.5
1.7,9,6,60,28.7,-0.608761429
1.7,8,6,77,28.6,-0.707106781
1.7,7,5.7,142,28.6,-0.79335334
1.6,9,5.7,66,28.6,-0.866025404
1.6,8,5.9,66,28.6,-0.923879533
1.6,9,6,90,28.6,-0.965925826
1.8,9,6.2,74,28.6,-0.991444861
1.6,9,5.8,87,28.6,-1
1.7,8,6,88,28.6,-0.991444861
1.6,8,5.9,91,28.6,-0.965925826
1.8,8,6.2,74,28.6,-0.923879533
1.6,9,6,69,28.6,-0.866025404
1.6,8,5.8,89,28.6,-0.79335334
1.6,9,5.8,77,28.6,-0.707106781
1.7,9,6,69,28.6,-0.608761429
1.7,9,5.9,58,28.6,-0.5
1.6,10,6,42,28.6,-0.382683432
1.7,8,6,71,28.6,-0.258819045
1.6,9,6,75,28.6,-0.130526192
1.6,8,6,68,28.6,1.22E-16
1.7,9,6,72,28.6,0.130526192
1.7,9,6.1,61,28.6,0.258819045
1.5,9,6,67,28.6,0.382683432
1.6,8,6,66,28.6,0.5
1.6,8,6,77,28.6,0.608761429
1.6,9,6,85,28.6,0.707106781
1.7,9,6.2,78,28.6,0.79335334
1.6,9,6.1,53,28.6,0.866025404
1.7,9,6.3,71,28.6,0.923879533
1.6,7,6.3,87,28.6,0.965925826
1.7,9,6.5,81,28.6,0.991444861
1.6,8,6.4,92,28.6,1
1.6,8,6.1,122,28.7,0.991444861
1.6,9,6.1,85,28.7,0.965925826
1.6,8,6.1,97,28.7,0.923879533
1.7,8,6.1,110,28.7,0.866025404
1.6,7,5.9,116,28.7,0.79335334
1.6,9,5.8,74,28.7,0.707106781
1.5,9,5.6,79,28.8,0.608761429
1.6,9,5.7,72,28.7,0.5
1.7,7,5.8,96,28.7,0.382683432
1.6,13,5.7,222,28.7,0.258819045
1.6,8,5.7,79,28.7,0.130526192
1.6,9,5.6,61,28.7,0
1.6,9,5.9,69,28.7,-0.130526192
1.7,8,5.9,87,28.7,-0.258819045
1.7,8,6.1,68,28.7,-0.382683432
1.6,9,6,74,28.7,-0.5
1.6,9,5.7,47,28.6,-0.608761429
1.7,7,6,103,28.6,-0.707106781
1.7,9,6.1,70,28.6,-0.79335334
1.6,9,6.1,51,28.5,-0.866025404
1.6,8,6.1,73,28.6,-0.923879533
1.6,8,5.9,77,28.5,-0.965925826
1.7,8,6.1,79,28.5,-0.991444861
1.6,8,6,75,28.5,-1
1.5,8,6,86,28.5,-0.991444861
1.6,9,6.1,67,28.5,-0.965925826
1.6,8,6,95,28.5,-0.923879533
1.6,8,5.9,137,28.5,-0.866025404
1.6,7,6,124,28.5,-0.79335334
1.6,6,5.8,124,28.5,-0.707106781
1.6,7,6,121,28.4,-0.608761429
1.6,6,5.8,105,28.4,-0.5
1.6,6,5.7,119,28.5,-0.382683432
1.6,10,5.7,61,28.5,-0.258819045
1.7,7,6,111,28.4,-0.130526192
1.7,7,5.9,107,28.4,1.22E-16
1.7,7,5.9,110,28.4,0.130526192
1.7,9,6,83,28.4,0.258819045
1.7,13,5.9,210,28.4,0.382683432
1.6,13,5.9,203,28.4,0.5
1.8,9,6.1,92,28.4,0.608761429
1.6,8,6,98,28.5,0.707106781
1.6,13,6,219,28.5,0.79335334
1.6,13,6,231,28.5,0.866025404
1.6,8,6,63,28.5,0.923879533
1.5,9,5.9,55,28.5,0.965925826
1.6,9,6.1,56,28.5,0.991444861
1.5,9,5.9,47,28.5,1
1.5,9,6.2,90,28.5,0.991444861
1.6,9,6.2,56,28.5,0.965925826
1.6,13,6.1,202,28.5,0.923879533
1.5,14,6.2,202,28.6,0.866025404
1.6,13,6.1,212,28.6,0.79335334
1.6,13,6.1,209,28.6,0.707106781
1.6,13,6,214,28.6,0.608761429
1.6,14,5.9,220,28.6,0.5
1.6,6,5.8,146,28.6,0.382683432
1.7,14,5.9,219,28.5,0.258819045
1.7,6,5.7,136,28.6,0.130526192
1.7,14,5.8,224,28.5,0
1.7,6,5.7,147,28.5,-0.130526192
1.7,9,6,98,28.5,-0.258819045
1.7,14,5.8,217,28.5,-0.382683432
1.8,14,6,215,28.5,-0.5
1.7,14,6.1,223,28.5,-0.608761429
1.6,14,5.8,208,28.5,-0.707106781
1.7,14,6,219,28.5,-0.79335334
1.6,14,5.8,205,28.5,-0.866025404
1.6,14,6,221,28.5,-0.923879533
1.7,12,6,198,28.5,-0.965925826
1.7,15,6,220,28.4,-0.991444861
1.8,14,6.2,226,28.4,-1
1.7,8,6.1,71,28.4,-0.991444861
1.6,11,5.8,188,28.5,-0.965925826
1.7,8,6.1,66,28.5,-0.923879533
1.6,6,5.8,160,28.5,-0.866025404
1.7,8,6,64,28.5,-0.79335334
1.8,8,6,82,28.5,-0.707106781
1.8,8,5.9,72,28.5,-0.608761429
1.7,9,5.8,64,28.5,-0.5
1.7,8,6.1,58,28.5,-0.382683432
1.7,8,5.7,56,28.5,-0.258819045
1.7,9,6,77,28.5,-0.130526192
1.7,8,6.2,58,28.5,1.22E-16
1.6,8,6.1,47,28.5,0.130526192
1.8,8,6.2,67,28.5,0.258819045
1.7,8,6.2,72,28.5,0.382683432
1.6,8,6.2,67,28.5,0.5
1.6,8,6.2,63,28.5,0.608761429
1.6,12,6,224,28.5,0.707106781
1.6,9,6.1,62,28.5,0.79335334
1.7,8,6.1,61,28.5,0.866025404
1.6,12,6,209,28.5,0.923879533
1.7,8,6.2,61,28.5,0.965925826
1.6,8,6.1,65,28.5,0.991444861
1.5,8,6,61,28.5,1
1.5,8,5.8,67,28.5,0.991444861
1.6,8,6.1,56,28.5,0.965925826
1.5,11,6.3,188,28.6,0.923879533
1.6,12,6.2,198,28.6,0.866025404
1.6,8,6,65,28.6,0.79335334
1.7,8,6,62,28.6,0.707106781
1.7,8,5.7,60,28.6,0.608761429
1.7,8,5.7,65,28.6,0.5
1.6,9,5.7,60,28.6,0.382683432
1.7,8,5.8,60,28.6,0.258819045
1.7,8,5.7,57,28.6,0.130526192
1.8,8,5.7,53,28.6,0
1.8,9,5.8,55,28.6,-0.130526192
1.7,8,5.7,61,28.6,-0.258819045
1.7,8,5.8,55,28.6,-0.382683432
1.8,8,5.9,56,28.6,-0.5
1.7,9,5.8,53,28.6,-0.608761429
1.7,8,5.6,65,28.6,-0.707106781
1.6,9,5.6,56,28.6,-0.79335334
1.8,8,5.9,50,28.6,-0.866025404
1.6,8,5.7,52,28.5,-0.923879533
1.8,8,6,65,28.6,-0.965925826
1.6,13,5.9,205,28.5,-0.991444861
1.6,9,5.7,55,28.6,-1
1.6,13,5.9,206,28.5,-0.991444861
1.5,8,6,51,28.5,-0.965925826
1.6,8,6.2,56,28.6,-0.923879533
1.6,9,6,66,28.5,-0.866025404
1.5,9,5.9,57,28.6,-0.79335334
1.6,9,6.1,63,28.6,-0.707106781
1.6,13,6.3,214,28.6,-0.608761429
1.5,9,6,59,28.6,-0.5
1.6,8,6.3,50,28.6,-0.382683432
1.5,13,6,198,28.6,-0.258819045
1.5,13,6.1,214,28.6,-0.130526192
1.6,13,6.1,212,28.6,1.22E-16
1.7,13,6.3,213,28.6,0.130526192
1.7,13,6.3,194,28.6,0.258819045
1.6,13,6.3,221,28.6,0.382683432
1.7,9,6.3,59,28.6,0.5
1.7,13,6.3,202,28.6,0.608761429
1.7,13,6.4,210,28.6,0.707106781
1.7,13,6.5,210,28.6,0.79335334
1.6,13,6.5,215,28.6,0.866025404
1.7,13,6.6,208,28.6,0.923879533
1.7,13,6.6,221,28.6,0.965925826
1.7,8,6.8,52,28.6,0.991444861
1.7,13,6.8,217,28.6,1
1.6,13,6.9,205,28.6,0.991444861
1.6,13,6.8,211,28.7,0.965925826
1.6,13,6.8,205,28.7,0.923879533
1.5,13,6.4,218,28.7,0.866025404
1.6,13,6.7,209,28.7,0.79335334
1.6,13,6.6,208,28.8,0.707106781
1.6,13,6.8,203,28.8,0.608761429
1.6,13,6.8,206,28.8,0.5
1.6,13,6.5,217,28.8,0.382683432
1.6,8,6.1,59,28.9,0.258819045
1.7,14,6.5,230,28.8,0.130526192
1.7,8,6.5,58,28.8,0
1.7,9,6.3,52,28.7,-0.130526192
1.7,13,6.4,209,28.7,-0.258819045
1.8,13,6.3,225,28.7,-0.382683432
1.7,8,6.4,63,28.6,-0.5
1.8,13,6.4,207,28.6,-0.608761429
1.8,13,6.6,211,28.6,-0.707106781
1.7,14,6.4,220,28.6,-0.79335334
1.7,9,6.1,52,28.5,-0.866025404
1.9,14,6.6,235,28.5,-0.923879533
1.8,13,6.8,209,28.5,-0.965925826
1.8,14,6.8,213,28.5,-0.991444861
1.9,14,6.9,220,28.5,-1
1.8,13,6.8,222,28.5,-0.991444861
1.8,13,6.8,224,28.6,-0.965925826
1.7,9,6.7,56,28.6,-0.923879533
1.8,8,6.7,61,28.6,-0.866025404
1.8,8,6.8,61,28.6,-0.79335334
1.8,8,6.7,56,28.6,-0.707106781
1.9,9,6.8,60,28.5,-0.608761429
1.8,14,6.8,210,28.6,-0.5
1.8,9,6.8,56,28.6,-0.382683432
1.8,9,6.5,54,28.6,-0.258819045
1.9,15,6.8,222,28.6,-0.130526192
1.9,8,6.6,53,28.5,1.22E-16
1.9,14,6.9,226,28.5,0.130526192
1.8,8,6.8,54,28.5,0.258819045
1.8,7,6.7,51,28.5,0.382683432
1.8,9,6.7,54,28.5,0.5
1.8,8,6.7,53,28.6,0.608761429
1.8,13,6.7,216,28.6,0.707106781
1.8,8,6.8,49,28.6,0.79335334
1.8,9,6.7,53,28.6,0.866025404
1.8,9,6.6,51,28.6,0.923879533
1.8,9,6.6,59,28.6,0.965925826
1.8,8,6.5,45,28.6,0.991444861
1.8,8,6.5,42,28.6,1
1.8,9,6.7,51,28.6,0.991444861
1.7,9,6.4,58,28.7,0.965925826
1.9,8,6.6,46,28.7,0.923879533
1.8,9,6.7,51,28.7,0.866025404
1.8,8,6.8,52,28.7,0.79335334
1.7,8,6.8,53,28.7,0.707106781
1.6,9,6.7,42,28.7,0.608761429
1.7,9,6.8,55,28.7,0.5
1.5,9,6.8,53,28.8,0.382683432
1.6,9,7.1,53,28.7,0.258819045
1.6,13,6.7,205,28.7,0.130526192
1.6,13,6.5,212,28.7,0
