#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 06 07 51 999 99.0 99.0  0.76  9.88  6.00 116 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 08 21 999 99.0 99.0  0.71 10.53  5.51 120 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 08 51 999 99.0 99.0  0.71 10.53  5.61 112 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 09 21 999 99.0 99.0  0.73 10.53  5.26 119 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 09 51 999 99.0 99.0  0.71  9.88  5.26 113 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 10 21 999 99.0 99.0  0.78  9.88  5.61 111 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 10 51 999 99.0 99.0  0.81 10.53  5.55 119 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 11 21 999 99.0 99.0  0.72 11.11  4.87 113 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 11 51 999 99.0 99.0  0.81  9.88  5.12 123 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 12 21 999 99.0 99.0  0.79 10.53  4.89 116 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 12 51 999 99.0 99.0  0.76 10.53  4.89 109 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 13 21 999 99.0 99.0  0.75 10.53  4.58 111 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 13 51 999 99.0 99.0  0.74  9.88  4.89 116 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 06 14 21 999 99.0 99.0  0.68  9.88  4.69 109 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 14 51 999 99.0 99.0  0.65 10.53  4.75 105 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 15 21 999 99.0 99.0  0.70 10.53  5.31 116 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 15 51 999 99.0 99.0  0.67  9.88  5.15 115 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 16 21 999 99.0 99.0  0.64 10.53  5.19 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 16 51 999 99.0 99.0  0.67 10.53  4.96 113 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 17 21 999 99.0 99.0  0.70 10.53  4.50 112 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 17 51 999 99.0 99.0  0.78  9.88  4.45 115 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 18 21 999 99.0 99.0  0.66 11.11  4.06  94 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 18 51 999 99.0 99.0  0.72  9.88  3.97 102 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 19 21 999 99.0 99.0  0.72 10.53  4.01 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 19 51 999 99.0 99.0  0.70 10.53  3.99 106 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 20 21 999 99.0 99.0  0.72  9.88  4.09 122 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 20 51 999 99.0 99.0  0.62  9.88  3.88 118 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 21 21 999 99.0 99.0  0.67  9.88  4.61 115 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 21 51 999 99.0 99.0  0.61 10.53  4.63 119 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 22 21 999 99.0 99.0  0.55 10.53  4.49 105 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 22 51 999 99.0 99.0  0.58 10.53  5.61 111 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 06 23 21 999 99.0 99.0  0.64  9.88  6.60 122 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 06 23 51 999 99.0 99.0  0.51 10.53  6.38 120 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 00 21 999 99.0 99.0  0.53  9.88  6.79 113 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 00 51 999 99.0 99.0  0.55  9.88  7.17 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 01 21 999 99.0 99.0  0.55 10.53  7.46 112 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 01 51 999 99.0 99.0  0.47  9.09  6.76 115 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 02 21 999 99.0 99.0  0.51  9.88  6.89 119 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 02 51 999 99.0 99.0  0.54  9.88  6.48 120 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 03 21 999 99.0 99.0  0.52 10.53  5.70 112 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 03 51 999 99.0 99.0  0.51 10.53  5.10 111 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 04 21 999 99.0 99.0  0.57  9.09  5.08 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 04 51 999 99.0 99.0  0.59  9.09  5.62 122 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 05 21 999 99.0 99.0  0.54  9.88  4.92 118 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 05 51 999 99.0 99.0  0.58  9.88  4.92 106 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 06 21 999 99.0 99.0  0.61  9.88  4.84 118 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 06 51 999 99.0 99.0  0.63  9.88  4.78 118 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 07 21 999 99.0 99.0  0.64 10.53  4.53 122 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 07 51 999 99.0 99.0  0.63  9.09  4.32 120 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 08 21 999 99.0 99.0  0.69  9.88  4.95 115 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 08 51 999 99.0 99.0  0.67  9.88  4.80 111 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 09 21 999 99.0 99.0  0.67 10.53  4.77 106 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 09 51 999 99.0 99.0  0.68  9.88  5.18 118 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 10 21 999 99.0 99.0  0.66  9.88  5.18 118 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 10 51 999 99.0 99.0  0.64  9.88  5.24 108 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 11 21 999 99.0 99.0  0.64 11.76  4.96  99 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 11 51 999 99.0 99.0  0.67 11.11  5.26 105 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 12 21 999 99.0 99.0  0.61 11.76  5.10  96 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 12 51 999 99.0 99.0  0.69 10.53  5.59 116 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 13 21 999 99.0 99.0  0.61  9.09  5.45 116 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 07 13 51 999 99.0 99.0  0.61  9.88  5.62 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 14 21 999 99.0 99.0  0.60  9.88  6.01 125 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 14 51 999 99.0 99.0  0.63  9.09  6.63 113 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 07 15 21 999 99.0 99.0  0.59 10.53  6.72 116 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 07 15 51 999 99.0 99.0  0.67 11.11  7.14 108 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 07 16 21 999 99.0 99.0  0.67  9.09  7.21 120 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 07 16 51 999 99.0 99.0  0.68  9.88  6.98 119 9999.0 999.0  18.2 999.0 99.0 99.00
2008 11 07 17 21 999 99.0 99.0  0.60 11.76  6.41  99 9999.0 999.0  18.3 999.0 99.0 99.00
2008 11 07 17 51 999 99.0 99.0  0.64  9.88  6.61 126 9999.0 999.0  18.4 999.0 99.0 99.00
2008 11 07 18 21 999 99.0 99.0  0.67  9.88  6.87 122 9999.0 999.0  18.4 999.0 99.0 99.00
2008 11 07 18 51 999 99.0 99.0  0.67  9.88  6.54 111 9999.0 999.0  18.4 999.0 99.0 99.00
2008 11 07 19 21 999 99.0 99.0  0.66 10.53  5.41 102 9999.0 999.0  18.4 999.0 99.0 99.00
2008 11 07 19 51 999 99.0 99.0  0.67 11.11  4.94 112 9999.0 999.0  18.4 999.0 99.0 99.00
2008 11 07 20 21 999 99.0 99.0  0.73  9.88  4.49 106 9999.0 999.0  18.3 999.0 99.0 99.00
2008 11 07 20 51 999 99.0 99.0  0.74 10.53  4.21 108 9999.0 999.0  18.2 999.0 99.0 99.00
2008 11 07 21 21 999 99.0 99.0  0.76  9.88  4.40 111 9999.0 999.0  18.2 999.0 99.0 99.00
2008 11 07 21 51 999 99.0 99.0  0.73  9.88  4.43 111 9999.0 999.0  18.2 999.0 99.0 99.00
2008 11 07 22 21 999 99.0 99.0  0.69  9.88  4.37  96 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 07 22 51 999 99.0 99.0  0.70  9.88  4.91 115 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 07 23 21 999 99.0 99.0  0.70  9.88  4.68 109 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 07 23 51 999 99.0 99.0  0.63  9.09  4.13 113 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 00 51 999 99.0 99.0  0.68  9.09  4.85 119 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 01 21 999 99.0 99.0  0.71  9.09  4.95 116 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 01 51 999 99.0 99.0  0.70  9.09  5.03 109 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 02 21 999 99.0 99.0  0.67 10.53  4.87 102 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 02 51 999 99.0 99.0  0.70  9.88  4.91 108 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 03 21 999 99.0 99.0  0.68  9.09  4.78 105 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 03 51 999 99.0 99.0  0.71  9.09  4.42 112 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 04 21 999 99.0 99.0  0.75  9.88  4.86 105 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 04 51 999 99.0 99.0  0.72  8.33  4.72 123 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 05 21 999 99.0 99.0  0.73  9.09  4.94 118 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 05 51 999 99.0 99.0  0.80  9.09  4.91 111 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 06 21 999 99.0 99.0  0.79  9.88  4.75 111 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 06 51 999 99.0 99.0  0.75  9.88  4.39  94 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 07 21 999 99.0 99.0  0.77 11.11  4.58 109 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 07 51 999 99.0 99.0  0.78  9.88  4.59 102 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 08 21 999 99.0 99.0  0.75  9.09  4.57 111 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 08 51 999 99.0 99.0  0.72  9.88  4.49 104 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 09 21 999 99.0 99.0  0.75  9.09  4.78 109 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 09 51 999 99.0 99.0  0.74  9.88  4.55 111 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 10 21 999 99.0 99.0  0.74  9.09  4.48 111 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 10 51 999 99.0 99.0  0.77 10.53  4.49 108 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 11 21 999 99.0 99.0  0.74  9.09  4.20 116 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 11 51 999 99.0 99.0  0.75  9.09  4.50 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 08 12 21 999 99.0 99.0  0.77  9.88  4.50 109 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 08 12 51 999 99.0 99.0  0.78  9.09  4.27 116 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 08 13 21 999 99.0 99.0  0.78  9.09  4.24 112 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 13 51 999 99.0 99.0  0.76  9.09  3.97 116 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 14 21 999 99.0 99.0  0.83  9.09  4.20 112 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 14 51 999 99.0 99.0  0.82  9.09  4.07 115 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 15 21 999 99.0 99.0  0.88  9.09  4.10 113 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 15 51 999 99.0 99.0  0.86  9.09  4.09 102 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 16 21 999 99.0 99.0  0.95  9.88  4.33  99 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 16 51 999 99.0 99.0  0.92  9.09  4.09 118 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 17 21 999 99.0 99.0  0.90  9.88  3.99 115 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 17 51 999 99.0 99.0  0.93  3.70  4.10 194 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 18 21 999 99.0 99.0  0.93  5.26  4.13 182 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 18 51 999 99.0 99.0  0.97  9.88  4.19 113 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 19 21 999 99.0 99.0  0.98  5.56  4.01 182 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 19 51 999 99.0 99.0  0.97  5.88  4.03 181 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 20 21 999 99.0 99.0  1.02  3.70  4.06 194 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 20 51 999 99.0 99.0  1.09  5.26  4.10 182 9999.0 999.0  18.1 999.0 99.0 99.00
2008 11 08 21 21 999 99.0 99.0  1.02  5.88  4.22 185 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 21 51 999 99.0 99.0  1.06  5.56  4.11 184 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 22 21 999 99.0 99.0  1.08  5.88  4.08 181 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 22 51 999 99.0 99.0  1.11  3.85  4.05 195 9999.0 999.0  18.0 999.0 99.0 99.00
2008 11 08 23 21 999 99.0 99.0  1.12  4.55  4.07 192 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 08 23 51 999 99.0 99.0  1.11  4.55  4.07 195 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 00 21 999 99.0 99.0  1.06  4.76  4.04 189 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 00 51 999 99.0 99.0  1.01  4.76  4.06 188 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 01 21 999 99.0 99.0  1.01  4.35  4.04 195 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 01 51 999 99.0 99.0  0.97  5.26  4.03 179 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 02 21 999 99.0 99.0  0.94  5.56  4.04 186 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 02 51 999 99.0 99.0  0.97  5.26  4.03 182 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 03 21 999 99.0 99.0  0.89  5.56  3.97 181 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 03 51 999 99.0 99.0  0.88  5.26  3.98 182 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 04 21 999 99.0 99.0  0.80  5.56  4.06 182 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 04 51 999 99.0 99.0  0.80  5.88  3.99 185 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 05 21 999 99.0 99.0  0.80  5.88  4.07 182 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 05 51 999 99.0 99.0  0.78  5.56  4.19 182 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 06 21 999 99.0 99.0  0.77  6.67  3.96 170 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 06 51 999 99.0 99.0  0.82  5.88  4.11 181 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 07 21 999 99.0 99.0  0.81  5.88  4.06 177 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 07 51 999 99.0 99.0  0.84  5.88  4.11 178 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 08 21 999 99.0 99.0  0.81  5.56  4.15 181 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 08 51 999 99.0 99.0  0.79  5.88  4.05 186 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 09 21 999 99.0 99.0  0.77  5.56  3.99 184 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 09 51 999 99.0 99.0  0.79  5.88  3.99 181 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 10 21 999 99.0 99.0  0.76  5.56  3.92 184 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 10 51 999 99.0 99.0  0.73  5.56  4.00 184 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 11 21 999 99.0 99.0  0.71  5.88  3.98 179 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 11 51 999 99.0 99.0  0.72  5.26  4.02 189 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 12 21 999 99.0 99.0  0.71  5.88  4.02 184 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 12 51 999 99.0 99.0  0.67  5.56  3.94 186 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 13 21 999 99.0 99.0  0.65  5.88  4.00 184 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 09 13 51 999 99.0 99.0  0.67  5.56  4.20 184 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 14 21 999 99.0 99.0  0.64  5.88  4.30 181 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 14 51 999 99.0 99.0  0.65  5.56  4.33 182 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 15 21 999 99.0 99.0  0.59  5.00  4.38 189 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 09 15 51 999 99.0 99.0  0.61  6.25  4.27 165 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 16 21 999 99.0 99.0  0.60  5.26  4.31 179 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 16 51 999 99.0 99.0  0.59  5.88  4.15 174 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 17 21 999 99.0 99.0  0.61  5.88  3.95 178 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 17 51 999 99.0 99.0  0.73  3.45  3.59 191 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 18 21 999 99.0 99.0  0.80  3.57  3.66 195 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 18 51 999 99.0 99.0  0.83  3.85  3.61 191 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 19 21 999 99.0 99.0  0.91  3.70  3.66 198 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 19 51 999 99.0 99.0  0.93  3.85  3.59 198 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 20 51 999 99.0 99.0  0.94  4.35  3.76 188 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 21 21 999 99.0 99.0  0.91  4.76  3.80 185 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 21 51 999 99.0 99.0  0.91  5.56  3.98 185 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 09 22 21 999 99.0 99.0  0.87  4.17  4.04 191 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 22 51 999 99.0 99.0  0.86  5.56  4.10 179 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 23 21 999 99.0 99.0  0.85  5.26  4.16 185 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 09 23 51 999 99.0 99.0  0.78  4.76  4.10 182 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 00 21 999 99.0 99.0  0.75  5.26  4.32 186 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 01 21 999 99.0 99.0  0.68  5.56  4.37 182 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 01 51 999 99.0 99.0  0.69  5.56  4.34 184 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 02 21 999 99.0 99.0  0.66  5.00  4.20 188 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 02 51 999 99.0 99.0  0.66  5.88  4.24 175 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 03 21 999 99.0 99.0  0.60  5.26  4.12 184 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 03 51 999 99.0 99.0  0.61  5.00  4.43 184 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 04 21 999 99.0 99.0  0.59  6.67  4.32 167 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 04 51 999 99.0 99.0  0.58  5.88  4.14 178 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 05 21 999 99.0 99.0  0.58  5.56  4.09 185 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 05 51 999 99.0 99.0  0.56  5.88  4.10 178 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 06 21 999 99.0 99.0  0.55  6.67  4.31 167 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 06 51 999 99.0 99.0  0.53  5.26  4.48 175 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 07 21 999 99.0 99.0  0.53  5.56  4.70 179 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 07 51 999 99.0 99.0  0.52  8.33  4.12 127 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 08 21 999 99.0 99.0  0.59  5.88  3.78 186 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 08 51 999 99.0 99.0  0.63  5.56  3.60 174 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 09 21 999 99.0 99.0  0.74  3.45  3.59  33 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 09 51 999 99.0 99.0  0.81  3.70  3.55  43 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 10 21 999 99.0 99.0  0.94  4.00  3.66  42 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 10 51 999 99.0 99.0  0.91  3.85  3.63  42 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 11 21 999 99.0 99.0  0.99  4.35  3.77  49 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 11 51 999 99.0 99.0  0.93  4.35  3.70  51 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 12 21 999 99.0 99.0  0.92  3.85  3.68  47 9999.0 999.0  17.5 999.0 99.0 99.00
2008 11 10 12 51 999 99.0 99.0  0.88  4.17  3.62  47 9999.0 999.0  17.5 999.0 99.0 99.00
2008 11 10 13 21 999 99.0 99.0  0.93  4.35  3.70  60 9999.0 999.0  17.5 999.0 99.0 99.00
2008 11 10 13 51 999 99.0 99.0  0.89  4.35  3.71  54 9999.0 999.0  17.5 999.0 99.0 99.00
2008 11 10 14 21 999 99.0 99.0  0.88  4.35  3.77  61 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 14 51 999 99.0 99.0  0.84  4.35  3.78  54 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 15 21 999 99.0 99.0  0.81  4.35  3.76  64 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 15 51 999 99.0 99.0  0.74  4.76  3.82  73 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 16 21 999 99.0 99.0  0.76  4.76  4.05  77 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 10 16 51 999 99.0 99.0  0.71  4.55  4.06  66 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 17 21 999 99.0 99.0  0.71  4.55  4.03  68 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 17 51 999 99.0 99.0  0.65  4.17  4.17  66 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 18 21 999 99.0 99.0  0.65  4.35  4.25  68 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 18 51 999 99.0 99.0  0.59  4.35  4.15  71 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 19 21 999 99.0 99.0  0.58 11.11  4.52 104 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 10 19 51 999 99.0 99.0  0.57 10.53  4.43 111 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 10 20 21 999 99.0 99.0  0.54 11.11  4.65 111 9999.0 999.0  17.9 999.0 99.0 99.00
2008 11 10 20 51 999 99.0 99.0  0.51 10.53  4.57 105 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 21 21 999 99.0 99.0  0.50 11.11  4.72 118 9999.0 999.0  17.8 999.0 99.0 99.00
2008 11 10 21 51 999 99.0 99.0  0.50 11.11  4.65  91 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 22 21 999 99.0 99.0  0.49 11.11  4.73 115 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 22 51 999 99.0 99.0  0.50 11.11  4.86 109 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 23 21 999 99.0 99.0  0.52 11.11  5.02 111 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 10 23 51 999 99.0 99.0  0.47 11.76  4.90 109 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 00 21 999 99.0 99.0  0.46 11.11  5.03 115 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 11 00 51 999 99.0 99.0  0.47  9.88  5.32 109 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 01 21 999 99.0 99.0  0.45 11.11  5.49 111 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 01 51 999 99.0 99.0  0.43 11.11  5.63 104 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 02 21 999 99.0 99.0  0.42 10.53  5.80 118 9999.0 999.0  17.7 999.0 99.0 99.00
2008 11 11 02 51 999 99.0 99.0  0.43 11.76  5.96 108 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 03 21 999 99.0 99.0  0.42 11.11  6.01 111 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 03 51 999 99.0 99.0  0.39 10.53  5.76 106 9999.0 999.0  17.6 999.0 99.0 99.00
2008 11 11 04 21 999 99.0 99.0  0.40 10.53  4.49 108 9999.0 999.0  17.6 999.0 99.0 99.00
