#YY  MM DD hh mm WVHT SwH SwP WWH WWP SwD WWD STEEPNESS APD MWD
2025 11 18 09 30  1.9  1.4 11.8  1.3  9.5 ESE ENE      SWELL  8.3 105
2025 11 18 09 00  1.9  1.3 11.1  1.3  9.5 ESE  SE      SWELL  8.2 121
2025 11 18 08 30  1.9  1.4 11.1  1.3  9.5  SE  SE      SWELL  8.3 132
2025 11 18 08 00  2.0  1.4 11.8  1.4  9.5 SSE  SE      SWELL  8.5 158
2025 11 18 07 30  1.9  1.4 11.1  1.3  9.1 SSE SSE      SWELL  8.2 149
2025 11 18 07 00  1.9  1.3 11.8  1.3  9.5 ESE ESE      SWELL  8.2 109
2025 11 18 06 30  1.8  1.3 10.5  1.2  9.5   E  SE      SWELL  8.0  94
2025 11 18 06 00  1.8  1.3 10.5  1.3  9.5  SE ESE      SWELL  8.1 137
2025 11 18 05 30  1.8  1.3 10.5  1.2  9.5 ESE   E      SWELL  8.3 115
2025 11 18 05 00  1.8  1.3 11.1  1.3  9.5   E   E      SWELL  8.1  97
2025 11 18 04 30  1.6  1.1 11.1  1.2  9.5 ESE  SE    AVERAGE  7.7 120
2025 11 18 04 00  1.7  1.2 11.1  1.2  9.5 ESE ESE      SWELL  7.8 120
2025 11 18 03 30  1.8  1.2 11.8  1.3  8.7   E  SE    AVERAGE  7.8  85
2025 11 18 03 00  1.7  1.2 12.5  1.3  9.1  SE ENE    AVERAGE  7.4 133
2025 11 18 02 30  1.7  1.3 11.8  1.2  9.5   E ENE      SWELL  7.3  95
2025 11 18 02 00  1.8  1.2 11.8  1.3  9.5 NNE   E    AVERAGE  7.2  27
2025 11 18 01 00  1.7  1.2 11.8  1.2  9.5 ESE ENE      SWELL  7.7 102
2025 11 18 00 30  1.8  1.3 11.8  1.2  9.5 ENE NNE      SWELL  8.0  72
2025 11 18 00 00  1.7  1.3 11.8  1.1  9.5 ENE   N      SWELL  8.1  59
2025 11 17 23 30  1.6  1.1 11.1  1.2  9.5  NE ESE    AVERAGE  7.8  56
2025 11 17 23 00  1.8  1.3 11.8  1.2  9.5 NNE  NE      SWELL  7.8  31
2025 11 17 22 30  1.8  1.3 11.8  1.2  9.5 NNE  NE      SWELL  7.7  22
2025 11 17 22 00  1.7  1.2 11.1  1.2  9.5  SE ENE      SWELL  7.6 136
2025 11 17 21 30  1.8  1.2 10.0  1.3  8.0  NE   E    AVERAGE  7.5  47
2025 11 17 21 00  1.8  1.3 11.1  1.3  9.1 ESE ENE      SWELL  7.7 105
2025 11 17 20 30  1.8  1.3 10.5  1.2  9.5 SSE  SE      SWELL  7.7 167
2025 11 17 20 00  1.7  1.2 11.1  1.3  7.4  SE  SE    AVERAGE  7.7 136
2025 11 17 19 30  1.8  1.2 12.5  1.3  9.5  NW ESE    AVERAGE  7.7 322
2025 11 17 19 00  1.8  1.2 10.5  1.3  9.1   E ESE    AVERAGE  7.6  91
2025 11 17 18 30  1.8  1.1 11.8  1.4  8.0 SSE SSW    AVERAGE  7.5 163
2025 11 17 18 00  1.9  1.3 11.8  1.4  7.1 SSE   S    AVERAGE  7.7 151
2025 11 17 17 30  1.8  1.2 10.5  1.4  7.7 ESE SSE    AVERAGE  7.2 112
2025 11 17 17 00  2.1  1.5 10.5  1.5  9.5 SSE ENE      SWELL  7.7 150
2025 11 17 16 30  2.0  1.3 11.8  1.4  8.7  SE   S    AVERAGE  7.4 136
2025 11 17 16 00  2.0  1.3 11.8  1.5  8.0 SSE  SW    AVERAGE  7.3 159
2025 11 17 15 30  1.9  1.2 11.8  1.5  8.0  SE   S    AVERAGE  7.1 138
2025 11 17 15 00  2.0  1.3 11.8  1.5  8.3 SSE WSW    AVERAGE  7.3 165
2025 11 17 14 30  2.0  1.2 11.8  1.6  8.3  SE SSW    AVERAGE  7.3 195
2025 11 17 14 00  2.0  1.2 11.1  1.5  8.3 SSE  SW    AVERAGE  7.4 156
2025 11 17 13 30  2.0  1.4 11.1  1.5  8.7 ESE SSW    AVERAGE  7.9 116
2025 11 17 13 00  2.0  1.3 12.5  1.6  9.5 ENE   E    AVERAGE  7.7  87
2025 11 17 12 30  2.1  1.4 11.8  1.6  9.1  SE  SW    AVERAGE  7.9 128
2025 11 17 12 00  2.1  1.4 11.1  1.6  9.5  SE WNW    AVERAGE  7.9 140
2025 11 17 11 30  2.1  1.4 11.8  1.6  9.1   S  SW    AVERAGE  8.0 225
2025 11 17 11 00  2.2  1.3 11.1  1.8  9.1 SSE WSW    AVERAGE  7.9 155
2025 11 17 10 30  2.1  1.3 12.5  1.7  9.1  NE  SW    AVERAGE  7.8 235
2025 11 17 10 00  2.1  1.3 11.8  1.7  9.5 ESE   W    AVERAGE  7.3 114
2025 11 17 09 30  2.0  1.2 10.0  1.6  9.5   W WSW    AVERAGE  7.0 258
2025 11 17 09 00  2.1  1.4 11.8  1.5  9.5  SE WSW    AVERAGE  7.3 145
2025 11 17 08 30  2.0  1.4 11.8  1.4  8.0   S ESE      SWELL  7.0 179
2025 11 17 08 00  2.0  1.4 11.1  1.4  8.3 SSW ESE      SWELL  7.1 205
2025 11 17 07 30  2.0  1.4 12.5  1.4  9.5 ENE  SE      SWELL  7.2  67
2025 11 17 07 00  2.0  1.3 11.8  1.5  9.5 SSE SSE    AVERAGE  6.9 168
2025 11 17 06 30  2.0  1.4 11.8  1.5  9.1  SE SSE    AVERAGE  7.0 145
2025 11 17 06 00  2.0  1.3 12.5  1.5  9.5 SSE SSE    AVERAGE  6.7 156
2025 11 17 05 30  2.0  1.2 13.3  1.6  6.1   N  SW    AVERAGE  6.7 358
2025 11 17 05 00  2.2  1.4 11.8  1.7  5.9  SE  SW    AVERAGE  6.9 140
2025 11 17 04 30  2.1  1.2 13.3  1.7  9.5   N  SE    AVERAGE  6.7 357
2025 11 17 04 00  2.1  1.2 11.1  1.7  5.6  SE  SW    AVERAGE  6.3 137
2025 11 17 03 30  2.1  1.3 11.8  1.7  5.3   S  SW    AVERAGE  6.3 175
2025 11 17 03 00  2.2  1.4 13.3  1.7  4.8 NNW WSW    AVERAGE  6.2 348
2025 11 17 02 30  2.0  1.4 12.5  1.5  4.3   N WSW    AVERAGE  6.2  11
2025 11 17 02 00  1.9  1.2 11.8  1.4  9.5 WNW   E    AVERAGE  6.2 301
2025 11 17 01 30  1.9  1.3 11.8  1.4  9.5 ENE SSE    AVERAGE  6.3  70
2025 11 17 01 00  1.8  1.2 11.8  1.3  9.5   W  NE    AVERAGE  6.2 277
2025 11 17 00 30  1.6  1.1 12.5  1.2  9.5  NW  NE    AVERAGE  6.3 311
2025 11 17 00 00  1.6  1.2 11.8  1.1  9.5  NW  NE      SWELL  7.6 326
2025 11 16 23 30  1.6  1.1 11.8  1.1  9.5 WNW ENE      SWELL  7.5 298
2025 11 16 23 00  1.6  1.1 12.5  1.1  9.1  NW   E      SWELL  7.4 314
2025 11 16 22 30  1.7  1.3 13.3  1.1  9.1 NNW  SE      SWELL  7.9 343
2025 11 16 22 00  1.6  1.2 12.5  1.2  9.5 NNW   E      SWELL  7.4 334
2025 11 16 21 30  1.6  1.2 11.8  1.1  9.1   W ESE      SWELL  7.7 260
2025 11 16 21 00  1.5  1.1 13.3  1.0  9.1 NNW   E      SWELL  7.4 343
2025 11 16 20 30  1.5  1.1 12.5  0.9  9.1 NNW ENE      SWELL  7.7 328
2025 11 16 20 00  1.5  1.1 13.3  1.0  8.7 NNW ESE      SWELL  7.6 340
2025 11 16 19 30  1.5  1.1 12.5  1.1  9.5 NNW  NE      SWELL  7.5 339
2025 11 16 19 00  1.5  1.1 14.3  1.1  9.1 NNW   E      SWELL  7.5 344
2025 11 16 18 30  1.5  1.1 14.3  1.0  9.5   N  NE      SWELL  7.4 358
2025 11 16 18 00  1.5  1.1 14.3  1.0  8.3 NNW   E      SWELL  7.1 343
2025 11 16 17 30  1.5  1.1 14.3  1.0  9.5 NNW SSE      SWELL  7.5 336
2025 11 16 17 00  1.6  1.2 14.3  1.1  9.5  NW   E      SWELL  7.9 317
2025 11 16 16 30  1.6  1.2 14.3  1.0  9.5 NNW ESE      SWELL  8.1 339
2025 11 16 16 00  1.6  1.2 12.5  1.1  9.1 NNE ENE      SWELL  8.1  24
2025 11 16 15 30  1.6  1.2 14.3  1.0  9.1 NNW   E      SWELL  8.1 339
2025 11 16 15 00  1.6  1.1 14.3  1.1  9.5 NNW ESE      SWELL  7.7 348
2025 11 16 14 30  1.8  1.3 14.3  1.1  9.5 NNW ESE      SWELL  8.4 342
2025 11 16 14 00  1.7  1.3 14.3  1.1  9.5 NNW  SE      SWELL  8.4 327
2025 11 16 13 30  1.6  1.2 13.3  1.1  9.1 NNW  SE      SWELL  7.9 348
2025 11 16 13 00  1.8  1.3 14.3  1.2  9.5   N   E      SWELL  7.8 349
2025 11 16 12 30  1.6  1.1 14.3  1.1  8.7   N ESE      SWELL  7.2 349
2025 11 16 12 00  1.8  1.3 14.3  1.3  9.1 NNW ESE      SWELL  7.6 342
2025 11 16 11 30  1.8  1.4 13.3  1.1  9.5   N   E      SWELL  7.8 349
2025 11 16 11 00  1.6  1.2 14.3  1.1  8.7 NNW   E      SWELL  8.2 342
2025 11 16 10 30  1.6  1.2 13.3  1.0  8.7   N  NE      SWELL  8.2 353
2025 11 16 10 00  1.6  1.1 14.3  1.1  9.1 NNW   E      SWELL  7.9 346
2025 11 16 09 30  1.6  1.2 13.3  1.0  8.3   N ESE      SWELL  7.9 353
2025 11 16 09 00  1.6  1.2 13.3  1.1  8.7 NNW ENE      SWELL  7.4 345
2025 11 16 08 30  1.7  1.2 13.3  1.1  9.1 NNW ESE      SWELL  7.5 347
2025 11 16 08 00  1.5  1.1 14.3  1.0  9.5 NNW ENE      SWELL  7.5 347
2025 11 16 07 30  1.5  1.1 14.3  0.9  9.1 NNW   E      SWELL  8.5 341
2025 11 16 07 00  1.5  1.1 14.3  0.9  8.7 NNW   E      SWELL  8.3 338
2025 11 16 06 30  1.5  1.1 13.3  1.0  9.1   N ENE      SWELL  7.9 352
2025 11 16 06 00  1.5  1.1 14.3  1.0  9.5 NNW  SE      SWELL  7.8 344
2025 11 16 05 30  1.5  1.1 14.3  0.9  9.5 NNW  NE      SWELL  7.9 339
2025 11 16 05 00  1.5  1.1 13.3  1.1  9.1   N ESE      SWELL  7.6 360
2025 11 16 04 30  1.5  1.1 13.3  1.0  9.5 NNW ENE      SWELL  8.3 343
2025 11 16 04 00  1.6  1.3 14.3  1.1  9.1   N   E      SWELL  8.2 351
2025 11 16 03 30  1.5  1.1 14.3  1.0  9.5   N ENE      SWELL  7.7 353
2025 11 16 03 00  1.6  1.1 13.3  1.1  9.5   N   E      SWELL  7.5 356
2025 11 16 02 30  1.5  1.0 13.3  1.1  9.1 NNW  NE    AVERAGE  7.3 347
2025 11 16 02 00  1.5  1.1 13.3  1.1  9.1 NNW  NE      SWELL  7.0 343
2025 11 16 01 30  1.6  1.2 13.3  1.1  9.5 NNW  NE      SWELL  7.5 348
2025 11 16 01 00  1.6  1.2 14.3  1.1  9.1 NNW  NE      SWELL  7.8 332
2025 11 16 00 30  1.5  1.1 14.3  1.0  9.1 NNW ENE      SWELL  7.7 334
2025 11 16 00 00  1.5  1.2 14.3  0.9  9.5 NNW NNE      SWELL  7.9 344
2025 11 15 23 00  1.5  1.2 14.3  0.9  9.5 NNW  NE      SWELL  8.3 342
2025 11 15 22 30  1.6  1.2 13.3  0.9  9.5 NNW ENE      SWELL  9.0 339
2025 11 15 22 00  1.5  1.3 14.3  0.8  9.1 NNW  NE      SWELL  9.6 346
2025 11 15 21 30  1.4  1.0 14.3  0.8  9.5   N  NE      SWELL  8.4 352
2025 11 15 21 00  1.5  1.1 14.3  0.9  9.5 NNW ENE      SWELL  8.3 342
2025 11 15 20 30  1.6  1.3 14.3  0.9  9.5   N ENE      SWELL  9.2 353
2025 11 15 20 00  1.5  1.2 15.4  0.9  9.5 NNW ENE      SWELL  8.6 331
2025 11 15 19 30  1.4  1.1 14.3  0.8  9.5 NNW NNE      SWELL  8.3 340
2025 11 15 19 00  1.4  1.2 14.3  0.8  9.5 NNW ENE      SWELL  8.5 332
2025 11 15 18 30  1.4  1.2 15.4  0.8  9.5 NNW  NE      SWELL  8.8 339
2025 11 15 18 00  1.3  1.1 15.4  0.7  9.5 NNW   N      SWELL  8.5 345
2025 11 15 17 30  1.3  1.1 14.3  0.7  9.5   N NNE      SWELL  8.8 357
2025 11 15 17 00  1.3  1.0 15.4  0.7  9.5 NNW ENE      SWELL  8.7 335
2025 11 15 16 30  1.3  1.1 15.4  0.7  9.5 NNW ENE      SWELL  9.2 341
2025 11 15 16 00  1.2  1.0 15.4  0.7  9.1 NNW ENE      SWELL  9.2 335
2025 11 15 15 30  1.3  1.1 15.4  0.7  9.1 NNW NNE      SWELL  8.9 343
2025 11 15 15 00  1.4  1.2 15.4  0.8  9.5 NNW  NE      SWELL  9.7 335
2025 11 15 14 30  1.3  1.1 15.4  0.7  9.5   N  NE      SWELL  9.5 353
2025 11 15 14 00  1.3  1.2 15.4  0.7  9.5 NNW  NE      SWELL  9.6 337
2025 11 15 13 30  1.3  1.1 15.4  0.7  9.5 NNW  NE      SWELL  9.1 345
2025 11 15 13 00  1.5  1.4 15.4  0.7  9.5   N NNE      SWELL 10.1 351
2025 11 15 12 30  1.3  1.0 15.4  0.8  9.1   N  NE      SWELL  8.8 351
2025 11 15 12 00  1.3  1.1 15.4  0.7  9.5 NNW NNE      SWELL  9.0 330
2025 11 15 11 30  1.4  1.2 15.4  0.7  9.5 NNW ENE      SWELL  9.3 335
2025 11 15 11 00  1.4  1.3 15.4  0.7  9.5 NNW   N      SWELL  9.7 338
2025 11 15 10 30  1.4  1.2 15.4  0.7  9.5 NNW NNE      SWELL  9.6 339
2025 11 15 10 00  1.4  1.3 15.4  0.7  9.5 NNW NNE      SWELL  9.8 339
2025 11 15 09 30  1.4  1.2 15.4  0.7  9.5 NNW  NE      SWELL  9.5 331
2025 11 15 09 00  1.3  1.1 15.4  0.7  9.5 NNW NNE      SWELL  9.1 335
2025 11 15 08 30  1.4  1.2 15.4  0.7  9.5 NNW NNE      SWELL  9.7 337
2025 11 15 08 00  1.3  1.1 15.4  0.7  9.5   N NNE      SWELL  8.8   1
2025 11 15 07 30  1.4  1.1 15.4  0.7  9.5 NNW  NE      SWELL  8.8 336
2025 11 15 07 00  1.4  1.2 15.4  0.7  9.5 NNW   E      SWELL  8.9 335
2025 11 15 06 30  1.3  1.1 15.4  0.7  9.5   N   N      SWELL  8.9 351
2025 11 15 06 00  1.4  1.1 15.4  0.7  9.5 NNW ENE      SWELL  8.6 338
2025 11 15 05 30  1.3  1.1 15.4  0.7  9.5 NNW   E      SWELL  8.6 338
2025 11 15 05 00  1.2  1.0 15.4  0.7  9.5 NNW   E      SWELL  8.2 348
2025 11 15 04 30  1.4  1.2 15.4  0.7  9.5 NNW NNE      SWELL  9.5 336
2025 11 15 04 00  1.2  1.1 15.4  0.7  9.5 NNW   E      SWELL  9.4 345
2025 11 15 03 30  1.2  1.0 15.4  0.7  9.5 NNW   E      SWELL  9.4 345
2025 11 15 03 00  1.2  1.1 16.7  0.7  9.5 NNW ENE      SWELL  9.5 333
2025 11 15 02 30  1.4  1.2 15.4  0.7  8.7   N ENE      SWELL 10.4 353
2025 11 15 02 00  1.4  1.3 15.4  0.6  8.3 NNW  NE      SWELL 10.6 347
2025 11 15 01 30  1.2  1.0 11.1  0.7  9.1   W ENE      SWELL  9.1 259
2025 11 15 01 00  1.3  1.1 16.7  0.7  9.5 NNW ENE      SWELL 10.0 334
2025 11 15 00 30  1.4  1.2 16.7  0.6  8.7 NNW ENE      SWELL 10.8 334
2025 11 15 00 00  1.3  1.1 15.4  0.7  9.5   N  NE      SWELL  9.8 350
2025 11 14 23 30  1.3  1.1 16.7  0.7  9.5 NNW   E      SWELL 10.4 337
2025 11 14 23 00  1.3  1.1 16.7  0.7  9.1 NNW  NE      SWELL  9.9 336
2025 11 14 22 30  1.3  1.2 16.7  0.6  9.1 NNW ENE      SWELL 10.4 333
2025 11 14 22 00  1.3  1.0 16.7  0.7  9.1 NNW  NE      SWELL  9.4 338
2025 11 14 21 30  1.3  1.1 16.7  0.7  9.5 NNW NNE      SWELL  9.9 336
2025 11 14 21 00  1.3  1.2 16.7  0.7  9.5 NNW  NE      SWELL 10.2 331
2025 11 14 20 30  1.3  1.2 16.7  0.6  9.5 NNW  NE      SWELL 10.6 332
2025 11 14 20 00  1.4  1.2 11.8  0.6  9.5 WNW NNE      SWELL 10.6 284
2025 11 14 19 30  1.2  1.1 16.7  0.6  8.7 NNW  NE      SWELL 10.3 333
2025 11 14 19 00  1.1  0.9 11.1  0.6  8.7 WSW  NE      SWELL  9.5 255
2025 11 14 18 30  1.2  1.1 11.8  0.6  9.5 WNW  NE      SWELL 10.2 298
2025 11 14 18 00  1.2  1.0 11.1  0.6  9.1   W ENE      SWELL  9.6 271
2025 11 14 17 30  1.2  1.1 16.7  0.6  9.5  NW  NE      SWELL 10.0 323
2025 11 14 17 00  1.1  0.9 16.7  0.6  9.1 NNW ENE      SWELL  9.5 340
2025 11 14 16 30  1.2  1.0 11.8  0.6  9.1 WSW  NE      SWELL  9.5 242
2025 11 14 16 00  1.1  0.9 11.8  0.6  8.7  SW ENE      SWELL  9.1 228
2025 11 14 15 30  1.2  1.0 12.5  0.6  8.3  SW ENE      SWELL  9.6 220
2025 11 14 15 00  1.2  1.0 12.5  0.6  9.1  SW  NE      SWELL  9.4 219
2025 11 14 14 30  1.2  1.0 12.5  0.6  9.5  SW  NE      SWELL  9.4 217
2025 11 14 14 00  1.2  1.0 11.8  0.7  8.7   W ENE      SWELL  9.3 281
2025 11 14 13 30  1.1  0.9 11.8  0.7  9.1 WSW  NE      SWELL  8.9 245
2025 11 14 13 00  1.2  1.0 12.5  0.7  9.1 SSW ENE      SWELL  8.8 213
2025 11 14 12 30  1.2  1.0 12.5  0.7  9.5  SW ENE      SWELL  8.7 219
2025 11 14 12 00  1.3  1.1 12.5  0.7  8.7  SW  NE      SWELL  9.0 235
2025 11 14 11 30  1.2  1.0 12.5  0.7  9.5 WSW  NE      SWELL  8.9 256
2025 11 14 11 00  1.3  1.1 12.5  0.7  8.7  SW  NE      SWELL  9.1 214
2025 11 14 10 30  1.2  0.9 11.8  0.8  9.1  NW  NE      SWELL  8.5 308
2025 11 14 10 00  1.2  1.0 11.8  0.8  8.7  NW  NE      SWELL  8.6 315
2025 11 14 09 30  1.3  1.1 12.5  0.7  9.1  SW  NE      SWELL  9.1 218
2025 11 14 09 00  1.1  0.9 12.5  0.7  8.7  SW  NE      SWELL  8.4 221
2025 11 14 08 30  1.1  0.8 13.3  0.7  8.3  SW  NE      SWELL  8.2 221
2025 11 14 08 00  1.2  0.9 12.5  0.7  9.5  SW NNE      SWELL  8.7 221
2025 11 14 07 30  1.1  0.9 13.3  0.7  8.7 SSW NNE      SWELL  8.7 212
2025 11 14 07 00  1.2  1.0 13.3  0.7  8.7 SSW  NE      SWELL  8.7 212
2025 11 14 06 30  1.2  1.0 12.5  0.7  8.3 WSW ENE      SWELL  8.5 237
2025 11 14 06 00  1.1  0.9 12.5  0.7  8.7 WSW  NE      SWELL  8.1 245
2025 11 14 05 30  1.1  0.9 13.3  0.7  9.1 SSW  NE      SWELL  8.1 213
2025 11 14 05 00  1.2  1.0 13.3  0.7  8.7  SW  NE      SWELL  8.4 222
2025 11 14 04 30  1.2  1.0 13.3  0.7  9.1 SSW  NE      SWELL  7.8 213
2025 11 14 04 00  1.1  0.8 13.3  0.7  9.1 SSW  NE      SWELL  7.1 210
2025 11 14 03 30  1.1  0.8 13.3  0.8  9.1 SSW ENE      SWELL  7.1 213
2025 11 14 03 00  1.3  1.1 13.3  0.8  9.5 SSW  NE      SWELL  7.8 212
2025 11 14 02 30  1.2  0.9 13.3  0.8  8.3  SW  NE      SWELL  6.8 216
2025 11 14 02 00  1.1  0.8 13.3  0.8  9.1 SSW ESE      SWELL  6.3 206
2025 11 14 01 30  1.2  0.8 12.5  0.8  9.5 WSW  NE      SWELL  6.4 255
2025 11 14 01 00  1.1  0.7 13.3  0.8  8.0 SSW  NE    AVERAGE  5.8 206
2025 11 14 00 30  1.1  0.7 13.3  0.9  8.3 SSW  NE    AVERAGE  5.9 209
2025 11 14 00 00  1.3  0.9 13.3  0.9  8.0 SSW ENE      SWELL  6.6 212
2025 11 13 23 30  1.2  0.9 14.3  0.9  8.3 SSW  NE      SWELL  6.4 206
2025 11 13 23 00  1.2  0.9 13.3  0.9  8.7 SSW  NE      SWELL  6.5 212
2025 11 13 22 30  1.2  0.8 13.3  0.9  9.1 SSW  NE    AVERAGE  6.4 212
2025 11 13 22 00  1.1  0.7 12.5  0.8  9.5   W NNE    AVERAGE  5.8 267
2025 11 13 21 30  1.1  0.7 13.3  0.8  9.1 SSW  NE    AVERAGE  6.1 203
2025 11 13 21 00  1.1  0.8 13.3  0.8  8.3 SSW ENE      SWELL  7.1 213
2025 11 13 20 30  1.1  0.7 13.3  0.8  9.1 WSW  NE    AVERAGE  7.1 239
2025 11 13 20 00  1.1  0.7 13.3  0.8  9.1  SW  NE    AVERAGE  7.3 220
2025 11 13 19 30  1.1  0.7 13.3  0.8  9.5  SW  NE    AVERAGE  7.2 223
2025 11 13 19 00  1.1  0.7 13.3  0.8  8.3 SSW ENE    AVERAGE  7.6 209
2025 11 13 18 30  1.1  0.7 13.3  0.8  8.3 SSW  NE    AVERAGE  7.5 206
2025 11 13 18 00  1.0  0.7 13.3  0.8  9.1  SW  NE    AVERAGE  7.4 217
2025 11 13 17 30  1.0  0.7 13.3  0.8  9.5 SSW ENE    AVERAGE  7.4 208
2025 11 13 17 00  1.1  0.7 12.5  0.8  8.3 SSW ENE    AVERAGE  7.4 200
2025 11 13 16 30  1.0  0.7 11.8  0.8  9.5 WSW   E    AVERAGE  7.3 248
2025 11 13 16 00  1.1  0.7 13.3  0.8  9.1 SSW  NE    AVERAGE  7.3 210
2025 11 13 15 30  1.1  0.8 13.3  0.8  9.5 SSW  NE      SWELL  7.7 203
2025 11 13 15 00  1.1  0.7 12.5  0.8  9.1 SSW  NE    AVERAGE  7.3 196
2025 11 13 14 30  1.1  0.8 13.3  0.8  8.7  SW ENE      SWELL  7.9 231
2025 11 13 14 00  1.0  0.7 13.3  0.7  8.3  SW  NE      SWELL  7.5 221
2025 11 13 13 30  1.1  0.8 13.3  0.8  8.7  SW   E      SWELL  7.5 223
2025 11 13 13 00  1.1  0.8 13.3  0.8  8.3 SSW ENE      SWELL  7.5 213
2025 11 13 12 30  1.1  0.8 13.3  0.8  9.1 SSW ENE      SWELL  7.5 209
2025 11 13 11 30  1.1  0.8 13.3  0.8  9.1 SSW ENE      SWELL  7.9 209
2025 11 13 11 00  1.1  0.8 13.3  0.8  9.1  SW  NE      SWELL  7.6 222
2025 11 13 10 30  1.2  0.8 13.3  0.8  8.3  SW ENE      SWELL  7.9 220
2025 11 13 10 00  1.1  0.8 13.3  0.9  9.5  SW   E    AVERAGE  7.8 219
2025 11 13 09 30  1.1  0.7 14.3  0.8  8.7  SW ENE    AVERAGE  7.8 227
2025 11 13 09 00  1.1  0.8 12.5  0.8  9.5 WSW  NE      SWELL  8.0 246
2025 11 13 08 30  1.1  0.8 14.3  0.7  9.1 SSW   E      SWELL  8.1 213
2025 11 13 08 00  1.2  0.8 14.3  0.8  9.1  SW   E      SWELL  8.4 221
2025 11 13 07 30  1.1  0.8 13.3  0.8  9.1  SW   E      SWELL  8.1 230
2025 11 13 07 00  1.1  0.8 12.5  0.8  9.1 SSW ENE      SWELL  8.3 210
2025 11 13 06 30  1.1  0.9 13.3  0.8  9.5 SSW  SE      SWELL  8.5 203
2025 11 13 06 00  1.2  0.9 13.3  0.8  9.5 SSW  NE      SWELL  8.4 204
2025 11 13 05 30  1.2  0.9 14.3  0.8  9.1 SSW  NE      SWELL  8.4 211
2025 11 13 05 00  1.2  0.8 12.5  0.8  9.1  SW ESE      SWELL  8.0 217
2025 11 13 04 30  1.1  0.8 12.5  0.8  8.3 SSW  NE      SWELL  7.7 207
2025 11 13 04 00  1.2  0.8 12.5  0.9  9.1 SSW   E    AVERAGE  7.6 204
2025 11 13 03 30  1.1  0.8 13.3  0.9  9.5 SSW   E    AVERAGE  7.2 200
2025 11 13 03 00  1.3  0.9 13.3  0.9  9.1 SSW ENE      SWELL  7.7 205
2025 11 13 02 30  1.2  0.8 12.5  0.9  9.1 SSW ENE    AVERAGE  7.4 212
2025 11 13 02 00  1.2  0.9 11.8  0.9  9.5  SW   E      SWELL  7.6 187
2025 11 13 01 30  1.2  0.9 12.5  0.9  8.7 SSW ENE      SWELL  7.7 204
2025 11 13 01 00  1.2  0.8 13.3  0.9  9.1   S ENE    AVERAGE  7.4 184
2025 11 13 00 30  1.2  0.8 13.3  0.9  8.7 SSW  NE    AVERAGE  7.3 199
2025 11 13 00 00  1.2  0.8 14.3  0.9  9.5  SW ENE    AVERAGE  7.1 224
2025 11 12 23 30  1.2  0.8 11.1  0.9  9.5   S ESE    AVERAGE  6.8 189
2025 11 12 23 00  1.3  0.8 14.3  1.0  9.5  SW ESE    AVERAGE  6.6 218
2025 11 12 22 30  1.3  0.9 13.3  1.0  8.7 SSW ENE    AVERAGE  6.7 206
2025 11 12 22 00  1.3  0.8 14.3  1.0  9.5 SSW   E    AVERAGE  6.5 205
2025 11 12 21 30  1.2  0.8 14.3  0.9  9.1 SSW   E    AVERAGE  6.7 211
2025 11 12 21 00  1.3  0.8 12.5  1.0  9.1 SSW  NE    AVERAGE  6.8 205
2025 11 12 20 30  1.2  0.8 14.3  0.9  9.5  SW ESE    AVERAGE  6.5 215
2025 11 12 20 00  1.3  0.8 14.3  1.0  9.1  SW ENE    AVERAGE  6.6 219
2025 11 12 19 30  1.3  0.8 14.3  1.0  9.5  SW   E    AVERAGE  6.4 221
2025 11 12 19 00  1.2  0.8 14.3  1.0  9.1 SSW  NE    AVERAGE  6.2 213
2025 11 12 18 30  1.4  0.9 10.5  1.0  8.3   S ENE    AVERAGE  6.5 177
2025 11 12 18 00  1.3  0.8 13.3  1.0  9.5  SW  SE    AVERAGE  6.2 216
2025 11 12 17 30  1.2  0.8 12.5  1.0  9.5 SSW ESE    AVERAGE  5.9 212
2025 11 12 17 00  1.3  0.8 11.1  1.0  9.5   W   E    AVERAGE  6.2 276
2025 11 12 16 30  1.3  0.8 11.1  1.1  9.1 SSW   E    AVERAGE  6.1  98
2025 11 12 16 00  1.3  0.9 12.5  1.0  8.3 SSW ENE    AVERAGE  6.2 208
2025 11 12 15 30  1.4  0.9 14.3  1.0  9.5 SSW   E    AVERAGE  6.5 206
2025 11 12 15 00  1.3  0.9 11.1  1.0  8.7 SSW ESE    AVERAGE  6.4 202
2025 11 12 14 30  1.4  0.9 11.8  1.0  8.7 SSW   E    AVERAGE  6.7 209
2025 11 12 14 00  1.4  0.9 12.5  1.0  9.1 SSW ENE    AVERAGE  6.7 204
2025 11 12 13 30  1.3  0.9 11.8  1.0  9.5 SSW ESE    AVERAGE  6.9 210
2025 11 12 13 00  1.3  0.9 14.3  0.9  8.7 SSW  SE      SWELL  6.7 211
2025 11 12 12 30  1.3  0.8 14.3  1.0  9.1  SW  SE    AVERAGE  6.9 214
2025 11 12 12 00  1.2  0.9 11.8  0.8  9.5 SSW  SE      SWELL  7.1 202
2025 11 12 11 30  1.3  0.9 12.5  0.9  8.7 SSW   E      SWELL  7.5 205
2025 11 12 11 00  1.2  0.8 12.5  0.9  9.1 SSW ENE    AVERAGE  7.4 199
2025 11 12 10 30  1.2  0.8 13.3  0.9  8.7 SSW  NE    AVERAGE  7.1 193
2025 11 12 10 00  1.3  0.9 13.3  0.9  9.5  SW  SE      SWELL  7.7 214
