#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD,WWD
2025,11,2,17,56,0.9,4,3.6,62,19.3,0.2,10.5,1.1,4.3,ESE,ENE
2025,11,2,17,26,0.9,4,3.7,59,19.3,0.2,10.5,1,4.3,ESE,ENE
2025,11,2,16,56,0.9,4,3.7,59,19.3,0.2,11.1,0.9,4.5,SE,ENE
2025,11,2,16,26,0.8,4,3.6,67,19.3,0.2,10.5,0.9,4.3,ESE,ENE
2025,11,2,15,56,0.8,4,3.7,58,19.2,0.2,12.5,0.9,4.3,E,ENE
2025,11,2,15,26,0.7,4,3.6,55,19.2,0.2,10.5,0.8,4.2,ESE,ENE
2025,11,2,14,56,0.7,3,3.6,66,19.2,0.2,10.5,0.8,3.7,ESE,ENE
2025,11,2,14,26,0.7,4,3.6,55,19.2,0.2,11.1,0.8,3.9,ESE,ENE
2025,11,2,13,56,0.6,4,3.6,67,19.2,0.2,10.5,0.7,3.7,ESE,NE
2025,11,2,13,26,0.6,3,3.7,59,19.2,0.2,10.5,0.7,3.5,ESE,ENE
2025,11,2,12,56,0.7,3,3.7,62,19.2,0.2,11.1,0.7,3.7,SE,NE
2025,11,2,12,26,0.6,12,3.7,105,19.2,0.2,13.3,0.6,3.6,ESE,ENE
2025,11,2,11,56,0.6,3,3.7,63,19.2,0.2,11.1,0.6,3.5,ESE,ENE
2025,11,2,11,26,0.6,8,3.9,131,19.2,0.2,11.1,0.6,3.5,ESE,ENE
2025,11,2,10,56,0.6,8,3.9,129,19.2,0.2,11.8,0.6,3.5,ESE,ENE
2025,11,2,10,26,0.6,8,4,139,19.2,0.2,11.8,0.6,3.2,ESE,ENE
2025,11,2,9,56,0.6,8,4,126,19.2,0.2,11.1,0.6,7.7,ESE,SE
2025,11,2,9,26,0.6,8,4,138,19.3,0.2,12.5,0.6,8.3,ESE,SE
2025,11,2,8,56,0.6,8,4.4,138,19.2,0.2,12.5,0.6,8.3,ESE,SE
2025,11,2,8,26,0.6,8,4.3,129,19.2,0.2,11.1,0.6,8.3,ESE,SE
2025,11,2,7,56,0.6,8,4.7,139,19.2,0.2,11.8,0.5,7.7,ESE,SE
2025,11,2,7,26,0.5,8,4.7,135,19.1,0.2,11.8,0.6,7.7,ESE,SE
2025,11,2,6,56,0.5,8,4.7,136,19,0.2,10.5,0.5,8.3,ESE,SE
2025,11,2,6,26,0.5,8,5,142,19.1,0.2,12.5,0.5,7.7,SE,SE
2025,11,2,5,56,0.5,8,5,135,19.1,0.2,10.5,0.5,7.7,ESE,SE
2025,11,2,5,26,0.4,8,5.1,139,19.1,0.2,12.5,0.5,7.7,ESE,SE
2025,11,2,4,56,0.5,8,5,133,19.1,0.2,13.3,0.4,7.7,ESE,SE
2025,11,2,4,26,0.5,8,4.6,135,19.1,0.2,12.5,0.4,7.7,ESE,SE
2025,11,2,3,56,0.5,8,4.8,139,19,0.2,10.5,0.4,7.7,ESE,SE
2025,11,2,3,26,0.5,8,5.1,135,19,0.2,11.1,0.5,7.7,ESE,SE
2025,11,2,2,56,0.5,8,5.5,136,19.1,0.2,11.8,0.4,8.3,ESE,SE
2025,11,2,2,26,0.4,8,5.2,136,19,0.2,11.1,0.4,8.3,ESE,SE
2025,11,2,1,56,0.5,8,5.5,138,19.1,0.2,11.1,0.4,8.3,ESE,SE
2025,11,2,1,26,0.4,8,5.3,138,19.1,0.2,12.5,0.4,8.3,ESE,SE
2025,11,2,0,56,0.4,9,5.9,135,19.1,0.2,11.1,0.4,8.3,ESE,SE
2025,11,2,0,26,0.4,9,5.5,132,19.1,0.2,12.5,0.4,8.3,ESE,SE
2025,11,1,23,56,0.4,9,5.6,131,19.2,0.2,11.8,0.4,8.3,ESE,SE
2025,11,1,23,26,0.4,8,6.7,140,19.1,0.2,11.1,0.4,9.1,ESE,SE
2025,11,1,22,56,0.4,9,6.8,136,19.2,0.2,11.1,0.4,9.1,ESE,SE
2025,11,1,22,26,0.4,9,7,135,19.2,0.2,12.5,0.3,9.1,E,SE
2025,11,1,21,56,0.4,9,7.1,138,19.3,0.2,11.8,0.3,8.3,ESE,SE
2025,11,1,21,26,0.4,9,6.9,138,19.3,0.2,10.5,0.3,9.1,E,SE
2025,11,1,20,56,0.4,9,6.3,132,19.4,0.2,10.5,0.3,9.1,ESE,SE
2025,11,1,20,26,0.5,9,7,136,19.5,0.2,10.5,0.4,9.1,ESE,SE
2025,11,1,19,56,0.5,9,7.1,133,19.7,0.2,11.1,0.4,9.1,ESE,SE
2025,11,1,19,26,0.5,9,6.9,139,19.7,0.2,10.5,0.4,9.1,ESE,SE
2025,11,1,18,56,0.5,9,6.3,140,19.7,0.2,11.8,0.4,9.1,E,SE
2025,11,1,18,26,0.5,9,6,138,19.9,0.2,11.8,0.4,9.1,ESE,SE
2025,11,1,17,56,0.5,9,6.2,135,19.7,0.2,11.8,0.4,9.1,ESE,SE
2025,11,1,17,26,0.5,9,6,138,19.7,0.2,11.1,0.4,9.1,E,SE
2025,11,1,16,56,0.5,9,5.7,142,19.5,0.2,11.1,0.4,9.1,E,SE
2025,11,1,16,26,0.5,9,5.4,142,19.4,0.2,10.5,0.5,9.1,ESE,SE
2025,11,1,15,56,0.6,9,5.3,138,19.4,0.3,11.1,0.5,9.1,ESE,SE
2025,11,1,15,26,0.6,10,4.9,125,19.3,0.3,11.1,0.4,9.1,ESE,SE
2025,11,1,14,56,0.5,10,4.4,126,19.3,0.3,10.5,0.4,9.1,ESE,SE
2025,11,1,14,26,0.6,10,4.1,140,19.3,0.2,11.8,0.5,9.1,ESE,SE
2025,11,1,13,56,0.5,10,3.8,131,19.3,0.3,10.5,0.5,9.9,ESE,SE
2025,11,1,13,26,0.6,11,4.5,129,19.3,0.2,11.8,0.5,9.9,ESE,SE
2025,11,1,12,56,0.6,10,4.2,136,19.3,0.3,10.5,0.5,9.9,ESE,SE
2025,11,1,12,26,0.5,11,4.2,128,19.3,0.2,10.5,0.5,9.9,ESE,SE
2025,11,1,11,56,0.6,11,4.7,126,19.3,0.3,10.5,0.5,9.9,SE,SE
2025,11,1,11,26,0.5,11,4.6,128,19.3,0.2,11.1,0.5,9.9,ESE,SE
2025,11,1,10,56,0.5,11,5.3,132,19.2,0.3,10.5,0.5,9.9,SE,SE
2025,11,1,10,26,0.5,11,5.3,143,19.3,0.4,10.5,0.5,9.9,SE,SE
2025,11,1,9,56,0.6,11,5.3,129,19.2,0.3,10.5,0.5,9.9,SE,SE
2025,11,1,9,26,0.6,11,5.1,138,19.2,0.3,10.5,0.4,9.9,SE,ESE
2025,11,1,8,56,0.6,11,5.8,131,19.3,0.3,10.5,0.4,9.9,SE,SE
2025,11,1,8,26,0.6,11,6,129,19.3,0.4,11.1,0.5,9.9,SE,SE
2025,11,1,7,56,0.6,10,6,132,19.3,0.4,10.5,0.4,9.9,SE,SE
2025,11,1,7,26,0.6,11,6,132,19.3,0.4,10.5,0.5,9.9,SE,SE
2025,11,1,6,56,0.6,11,5.6,119,19.4,0.4,10.5,0.5,9.9,SE,SE
2025,11,1,6,26,0.6,12,6.3,121,19.4,0.3,10.5,0.5,9.9,SE,SE
2025,11,1,5,56,0.7,11,5.6,119,19.4,0.4,11.1,0.5,9.9,SE,SE
2025,11,1,5,26,0.6,11,5.1,131,19.4,0.3,11.1,0.5,9.9,ESE,SE
2025,11,1,4,56,0.7,11,4.9,131,19.3,0.4,11.8,0.5,9.9,ESE,SE
2025,11,1,4,26,0.7,11,4.6,135,19.3,0.4,11.1,0.5,9.9,ESE,SE
2025,11,1,3,56,0.7,11,4.7,138,19.3,0.4,10.5,0.5,9.9,SE,SE
2025,11,1,3,26,0.8,11,5,145,19.3,0.3,11.1,0.6,9.9,SE,SE
2025,11,1,2,56,0.8,11,5.1,129,19.3,0.4,10.5,0.6,9.9,SE,SE
2025,11,1,2,26,0.8,11,5,128,19.3,0.4,11.1,0.6,9.9,SE,SE
2025,11,1,1,56,0.8,11,5.1,128,19.3,0.5,11.1,0.6,9.9,SE,ESE
2025,11,1,1,26,0.8,12,5.1,139,19.3,0.5,11.1,0.6,9.9,SE,SE
2025,11,1,0,56,0.9,12,5.5,126,19.3,0.5,11.1,0.7,9.9,SE,SE
2025,11,1,0,26,1,12,5.9,138,19.3,0.5,11.1,0.6,9.9,SE,SE
2025,10,31,23,56,1,11,5.4,136,19.3,0.5,11.8,0.6,9.9,SE,SE
2025,10,31,22,56,1,11,4.8,122,19.3,0.6,11.8,0.6,9.9,SE,SE
2025,10,31,22,26,1,13,4.7,133,19.3,0.7,11.8,0.7,9.9,SE,SE
2025,10,31,21,56,1.1,12,4.8,133,19.4,0.6,11.1,0.7,4,SE,SSW
2025,10,31,21,26,1,12,4.8,129,19.4,0.6,12.5,0.8,4,SE,SSW
2025,10,31,20,56,1.1,12,4.7,132,19.4,0.6,11.1,0.9,9.9,ESE,SE
2025,10,31,20,26,1.1,13,5.1,142,19.5,0.6,12.5,0.8,4.2,SE,SSW
2025,10,31,19,56,0.9,13,5.8,142,19.5,0.6,11.8,0.9,9.9,SE,SE
2025,10,31,19,26,0.9,13,5.9,129,19.5,0.6,11.8,0.8,3.9,SE,SSW
2025,10,31,18,56,0.9,12,6.2,143,19.5,0.6,11.8,0.9,3.6,SE,SSW
2025,10,31,18,26,0.9,13,5.9,135,19.5,0.7,12.5,0.8,9.9,SE,SSE
2025,10,31,17,56,0.9,13,5.9,136,19.5,0.7,12.5,0.6,9.9,SE,SE
2025,10,31,17,26,0.8,12,5.7,132,19.5,0.6,12.5,0.6,9.9,SE,SE
2025,10,31,16,56,0.9,13,5.9,136,19.5,0.7,11.8,0.7,9.9,SE,SE
2025,10,31,16,26,0.9,12,5.8,145,19.5,0.6,12.5,0.6,9.9,SE,SE
2025,10,31,15,56,0.9,12,5.3,132,19.4,0.6,12.5,0.6,9.9,SE,SE
2025,10,31,15,26,1,13,5.8,135,19.4,0.6,11.8,0.6,9.9,SE,SE
2025,10,31,14,56,1,13,5.8,140,19.4,0.7,12.5,0.6,9.9,SE,SE
2025,10,31,14,26,0.9,13,5.5,136,19.4,0.7,11.8,0.6,9.9,SE,SE
2025,10,31,13,56,1.1,13,6,135,19.4,0.7,11.8,0.7,9.9,SE,SE
2025,10,31,13,26,1,13,5,143,19.4,0.7,13.3,0.7,8.3,SE,SSE
2025,10,31,12,56,1,13,5.1,139,19.4,0.7,13.3,0.6,7.7,SE,SSE
2025,10,31,12,26,1,14,5,142,19.4,0.6,13.3,0.6,6.7,SE,S
2025,10,31,11,56,1.1,14,5.7,146,19.4,0.8,13.3,0.7,2.6,SE,W
2025,10,31,11,26,1.1,14,6.2,142,19.5,0.6,12.5,0.7,7.7,SE,SSE
2025,10,31,10,56,1,13,5.4,143,19.5,0.7,13.3,0.8,2.7,SE,W
2025,10,31,10,26,1,14,5.5,133,19.5,0.6,14.3,0.8,7.1,SE,S
2025,10,31,9,56,1.2,15,6,148,19.5,0.8,14.3,0.8,7.1,SE,S
2025,10,31,9,26,1.1,14,5.1,153,19.5,0.8,14.3,0.8,9.9,SE,SE
2025,10,31,8,56,1.1,14,5.4,146,19.6,0.7,13.3,0.8,7.1,SE,S
2025,10,31,8,26,1.1,14,5.4,159,19.6,0.7,14.3,0.7,7.1,SE,S
2025,10,31,7,56,1.1,14,4.8,162,19.6,0.8,15.4,0.8,7.1,SSE,S
2025,10,31,7,26,1.2,14,5.2,148,19.6,0.7,14.3,0.8,6.7,SSE,S
2025,10,31,6,56,1.2,15,5,152,19.6,0.7,14.3,0.8,6.7,SE,S
2025,10,31,6,26,1.2,15,4.8,142,19.6,0.7,14.3,0.9,7.1,SSE,S
2025,10,31,5,56,1.1,15,4.6,142,19.6,0.6,14.3,0.9,7.1,SSE,S
2025,10,31,5,26,1.1,17,4.2,149,19.6,0.7,14.3,0.9,7.1,SSE,S
2025,10,31,4,56,1.1,11,4.3,101,19.6,0.7,15.4,1,7.1,SSE,S
2025,10,31,4,26,1.1,17,4.2,140,19.6,0.6,15.4,1,6.2,SE,S
2025,10,31,3,56,1,8,4,164,19.6,0.6,15.4,1,7.7,SE,SSE
2025,10,31,3,26,1,4,4,198,19.6,0.5,16.7,1,6.2,SSE,S
2025,10,31,2,56,1,11,3.9,101,19.7,0.5,10.5,1,6.7,E,S
2025,10,31,2,26,0.9,7,3.9,164,19.7,0.4,16.7,1,7.1,SE,SSE
2025,10,31,1,56,0.9,7,4.2,162,19.6,0.3,11.1,1,7.7,E,SSE
2025,10,31,1,26,0.8,7,4.4,159,19.7,0.3,11.1,1,4,E,SSW
2025,10,31,0,56,0.8,7,4.4,162,19.7,0.3,11.1,0.9,6.2,E,S
2025,10,31,0,26,0.9,11,4.6,91,19.7,0.2,10.5,0.9,7.1,E,SSE
2025,10,30,23,56,0.9,11,4.4,91,19.7,0.2,11.1,0.8,7.1,ESE,SSE
2025,10,30,22,56,1,7,4.3,169,19.7,0.3,11.1,0.8,7.1,ESE,SSE
2025,10,30,22,26,1,6,4.3,183,19.7,0.2,11.8,0.8,7.1,E,SSE
2025,10,30,21,56,1,6,4.3,180,19.7,0.3,11.1,0.8,7.1,E,SSE
2025,10,30,21,26,1.1,7,4.4,171,19.7,0.3,11.1,0.8,6.7,E,S
2025,10,30,20,56,1,7,4.4,163,19.7,0.3,11.1,0.9,7.1,E,SSE
2025,10,30,20,26,1,6,4.4,176,19.8,0.3,11.8,0.9,6.7,E,S
2025,10,30,19,56,1.1,7,4.4,163,19.8,0.3,10.5,0.9,5.9,E,S
2025,10,30,19,26,1,6,4.5,181,19.8,0.3,12.5,1,5.9,E,S
2025,10,30,18,56,1.1,6,4.5,178,19.8,0.2,11.8,1,6.7,E,S
2025,10,30,18,26,1.1,6,4.6,174,19.8,0.3,11.1,1,6.7,E,SSE
2025,10,30,17,56,1.2,6,4.6,171,19.8,0.3,12.5,1,6.2,E,S
2025,10,30,17,26,1.2,6,4.8,169,19.7,0.3,11.8,1,6.7,E,SSE
2025,10,30,16,56,1.1,6,4.6,167,19.7,0.3,11.1,1,6.2,E,S
2025,10,30,16,26,1.1,6,4.7,160,19.7,0.3,11.8,1,5.6,ESE,S
2025,10,30,15,56,1.1,6,4.7,143,19.7,0.4,11.8,1,6.2,E,S
2025,10,30,15,26,1.1,6,4.5,153,19.7,0.3,11.8,1.1,5.9,E,S
2025,10,30,14,56,1.2,6,4.7,148,19.7,0.3,11.1,1.1,6.2,ESE,S
2025,10,30,14,26,1.1,6,4.7,143,19.6,0.3,11.8,1.1,5.9,E,SSE
2025,10,30,13,56,1.1,12,4.9,97,19.6,0.3,11.1,1.1,5.9,ESE,SSE
2025,10,30,13,26,1.1,7,5.1,128,19.6,0.3,10.5,1.1,6.2,E,SE
2025,10,30,12,56,1,8,4.7,124,19.6,0.3,10.5,1.1,5.9,E,SSE
2025,10,30,12,26,1,7,4.9,118,19.6,0.4,11.1,1.1,5.6,ESE,SSE
2025,10,30,11,56,0.9,7,5.5,114,19.6,0.3,11.8,1.1,5.9,E,SE
2025,10,30,11,26,1,8,6.2,112,19.6,0.4,11.8,1,6.2,E,SE
2025,10,30,10,56,0.9,6,6.2,110,19.6,0.4,11.8,1,6.7,E,SE
2025,10,30,10,26,0.9,8,6.2,122,19.6,0.3,10.5,0.9,7.7,E,SE
2025,10,30,9,56,1,13,6.3,98,19.6,0.3,11.1,0.9,7.1,E,ESE
2025,10,30,9,26,1,13,6.4,94,19.6,0.4,11.1,0.9,6.7,E,ESE
2025,10,30,8,56,0.9,12,6.3,90,19.7,0.3,12.5,0.9,7.7,E,ESE
2025,10,30,8,26,1,8,6.2,119,19.7,0.3,11.8,0.9,6.2,ESE,ESE
2025,10,30,7,56,1,8,6.2,117,19.7,0.3,11.1,0.9,7.7,E,ESE
2025,10,30,7,26,1,11,6.2,95,19.7,0.4,12.5,0.9,7.7,E,ESE
2025,10,30,6,56,1.1,12,6.1,93,19.7,0.4,12.5,0.9,7.7,E,ESE
2025,10,30,6,26,1,8,5.9,117,19.7,0.4,11.8,0.8,9.9,E,E
2025,10,30,5,56,1,12,5.9,100,19.7,0.4,11.1,0.9,7.7,E,ESE
2025,10,30,5,26,1.1,8,5.8,124,19.7,0.5,10.5,0.9,8.3,E,ESE
2025,10,30,4,56,1.1,12,5.9,98,19.7,0.4,11.1,0.9,7.7,E,ESE
2025,10,30,4,26,1.1,12,5.8,95,19.7,0.5,11.8,1,7.7,E,ESE
2025,10,30,3,56,1.1,7,5.5,115,19.7,0.4,12.5,0.9,7.7,E,ESE
2025,10,30,3,26,1.2,12,5.9,93,19.7,0.5,11.8,0.9,8.3,E,ESE
2025,10,30,2,56,1.1,8,5.4,118,19.7,0.5,11.8,1,7.7,E,SE
2025,10,30,2,26,1.2,6,5.6,94,19.7,0.5,11.8,1,7.1,E,ESE
2025,10,30,1,56,1.3,6,5.8,95,19.7,0.5,11.8,1,6.7,E,ESE
2025,10,30,1,26,1.3,12,5.5,100,19.7,0.4,11.8,1,6.7,E,ESE
2025,10,30,0,56,1.3,13,5.7,94,19.7,0.5,11.8,1.1,5.6,E,E
2025,10,30,0,26,1.3,12,5.4,91,19.7,0.4,11.1,1.1,7.7,E,ESE
2025,10,29,23,56,1.4,12,5.7,95,19.7,0.4,12.5,1.1,6.2,E,E
2025,10,29,23,26,1.4,6,5.4,94,19.7,0.5,11.1,1.2,5.9,E,E
2025,10,29,22,56,1.4,13,5.4,90,19.7,0.5,11.8,1.2,6.2,E,E
2025,10,29,22,26,1.4,12,5.3,94,19.7,0.6,12.5,1.2,6.2,E,E
2025,10,29,21,56,1.4,12,5.4,100,19.7,0.6,11.8,1.2,6.2,E,E
2025,10,29,21,26,1.4,13,5.2,84,19.7,0.6,11.8,1.2,6.7,E,E
2025,10,29,20,56,1.5,12,5.5,93,19.7,0.5,11.8,1.3,6.2,E,E
2025,10,29,20,26,1.5,13,5.8,93,19.8,0.5,12.5,1.3,5.9,E,E
2025,10,29,19,56,1.4,13,5.4,95,19.8,0.5,11.8,1.3,7.7,E,ESE
2025,10,29,19,26,1.5,13,5.6,90,19.8,0.6,11.8,1.3,6.7,E,E
2025,10,29,18,56,1.5,13,5.7,91,19.8,0.6,12.5,1.3,6.2,E,E
2025,10,29,18,26,1.5,13,5.6,98,19.8,0.6,11.8,1.3,6.7,E,E
2025,10,29,17,56,1.6,13,5.7,100,19.8,0.8,12.5,1.4,8.3,E,E
2025,10,29,17,26,1.5,13,5.7,95,19.8,0.5,12.5,1.3,6.7,E,E
2025,10,29,16,56,1.6,13,5.8,98,19.8,0.7,12.5,1.3,6.2,E,E
2025,10,29,16,26,1.6,13,5.7,97,19.8,0.7,12.5,1.3,8.3,E,ESE
2025,10,29,15,56,1.6,13,5.7,93,19.8,0.6,12.5,1.4,8.3,E,ESE
2025,10,29,15,26,1.6,12,5.5,94,19.8,0.6,13.3,1.5,7.1,E,E
2025,10,29,14,56,1.6,12,5.6,95,19.8,0.7,12.5,1.4,6.7,E,E
2025,10,29,14,26,1.5,13,5.5,98,19.8,0.7,12.5,1.4,8.3,E,ESE
2025,10,29,13,56,1.6,13,5.7,101,19.7,0.7,12.5,1.4,5.9,E,E
2025,10,29,13,26,1.6,7,5.5,95,19.7,0.7,12.5,1.5,6.2,E,E
2025,10,29,12,56,1.6,13,5.4,93,19.7,0.7,11.8,1.5,8.3,E,ESE
2025,10,29,12,26,1.6,13,5.6,98,19.7,0.7,11.8,1.4,7.7,E,ESE
2025,10,29,11,56,1.7,13,5.6,91,19.6,0.6,12.5,1.4,7.1,E,E
2025,10,29,11,26,1.6,13,5.5,100,19.6,0.7,12.5,1.4,7.1,E,E
2025,10,29,10,56,1.7,13,5.9,94,19.7,0.6,11.8,1.5,7.1,E,E
2025,10,29,10,26,1.6,13,5.6,101,19.6,0.6,12.5,1.5,8.3,E,ESE
2025,10,29,9,56,1.7,13,5.6,98,19.6,0.7,13.3,1.4,7.1,E,E
2025,10,29,9,26,1.8,13,5.8,103,19.6,0.7,12.5,1.5,6.2,E,E
2025,10,29,8,56,1.7,8,5.8,94,19.6,0.7,12.5,1.4,6.2,E,E
2025,10,29,8,26,1.8,13,5.8,100,19.7,0.8,12.5,1.5,8.3,E,ESE
2025,10,29,7,56,1.8,8,5.6,97,19.6,0.8,12.5,1.5,8.3,E,ESE
2025,10,29,7,26,1.7,13,5.2,107,19.7,0.8,12.5,1.6,8.3,E,E
2025,10,29,6,56,1.8,8,5.5,94,19.7,0.8,13.3,1.6,6.7,ESE,E
2025,10,29,6,26,1.9,7,5.5,91,19.7,0.7,12.5,1.6,7.7,ESE,E
2025,10,29,5,56,1.8,8,5.4,97,19.7,0.8,13.3,1.6,7.7,E,E
2025,10,29,5,26,1.9,8,5.4,97,19.7,0.7,13.3,1.6,7.7,E,E
2025,10,29,4,56,2,7,5.5,87,19.7,0.6,12.5,1.6,8.3,ESE,ESE
2025,10,29,4,26,2,8,5.6,91,19.7,0.7,13.3,1.6,7.7,E,E
2025,10,29,3,56,2.1,8,5.5,94,19.7,0.7,13.3,1.7,7.1,ESE,E
2025,10,29,3,26,2.2,8,5.7,91,19.6,0.6,13.3,1.7,8.3,ESE,E
2025,10,29,2,56,2.1,8,5.5,103,19.6,0.6,12.5,1.8,7.7,E,E
2025,10,29,2,26,2.3,6,5.7,76,19.6,0.7,13.3,1.9,7.1,E,E
2025,10,29,1,56,2.2,7,5.4,91,19.6,0.7,12.5,1.9,7.7,E,E
2025,10,29,1,26,2.1,7,5.3,84,19.6,0.7,11.8,1.9,8.3,E,E
2025,10,29,0,56,2.1,6,5.2,73,19.6,0.7,12.5,2,7.7,E,E
2025,10,29,0,26,2,8,5.2,115,19.7,0.6,11.8,2,8.3,ESE,ESE
2025,10,28,23,56,1.9,8,5,94,19.7,0.7,12.5,2.2,6.2,E,ENE
2025,10,28,22,56,1.9,8,5.2,98,19.7,0.6,12.5,2.1,7.1,E,E
2025,10,28,22,26,1.8,8,5.1,110,19.7,0.6,11.1,2,6.7,E,E
2025,10,28,21,56,1.8,8,5.3,93,19.7,0.5,12.5,2.1,5.9,E,ENE
2025,10,28,21,26,1.8,8,5.2,95,19.8,0.5,12.5,1.9,8.3,E,ESE
2025,10,28,20,56,1.8,9,5.3,122,19.8,0.4,10.5,1.8,7.7,E,E
2025,10,28,20,26,1.8,7,5.2,84,19.8,0.5,11.8,1.9,5.9,E,ENE
2025,10,28,19,56,1.8,7,5.2,90,19.8,0.5,11.1,1.9,7.7,E,E
2025,10,28,19,26,1.9,6,5.2,76,19.8,0.5,11.1,1.8,8.3,E,ESE
2025,10,28,18,56,2,7,5.3,90,19.8,0.4,11.1,1.7,7.7,E,E
2025,10,28,18,26,2,8,5.3,95,19.8,0.3,12.5,1.7,7.7,E,E
2025,10,28,17,56,2,8,5.4,122,19.8,0.3,11.1,1.8,9.1,E,ESE
2025,10,28,17,26,2.1,7,5.3,90,19.8,0.4,10.5,1.8,6.7,ESE,E
2025,10,28,16,56,2,8,5.3,100,19.8,0.3,11.1,1.8,6.7,E,E
2025,10,28,16,26,2.1,7,5.4,87,19.9,0.3,10.5,1.8,6.2,ESE,ENE
2025,10,28,15,56,2.1,8,5.4,112,19.9,0.3,10.5,1.9,7.1,ESE,E
2025,10,28,15,26,1.9,7,5.2,86,19.8,0.3,10.5,1.9,7.7,SE,E
2025,10,28,14,56,2,7,5.3,83,19.9,0.3,10.5,2,8.3,SE,ESE
2025,10,28,14,26,2.1,8,5.4,104,19.8,0.3,11.1,2,7.1,SE,E
2025,10,28,13,56,2.1,7,5.3,86,19.8,0.3,10.5,2,7.7,ESE,E
2025,10,28,13,26,2.1,8,5.3,118,19.8,0.3,10.5,2,7.1,ESE,E
2025,10,28,12,56,2.2,8,5.4,124,19.9,0.3,11.1,2.1,8.3,ESE,ESE
2025,10,28,12,26,2.5,8,5.4,87,19.9,0.3,10.5,1.9,6.7,ESE,E
2025,10,28,11,56,2.3,8,5.2,93,19.9,0.3,10.5,2,6.7,ESE,E
2025,10,28,11,26,2.3,8,5.2,95,19.9,0.2,10.5,2.1,7.7,E,ESE
2025,10,28,10,56,2.4,7,5.4,80,19.9,0.2,11.1,2.1,7.1,E,E
2025,10,28,10,26,2.4,8,5.3,91,19.9,0.3,10.5,2.1,8.3,ESE,ESE
2025,10,28,9,56,2.4,7,5.3,86,19.9,0.2,11.1,2.2,8.3,ESE,SE
2025,10,28,9,26,2.7,7,5.6,83,19.9,0.3,10.5,2.4,7.7,ESE,E
2025,10,28,8,56,2.6,7,5.5,84,19.9,0.2,11.1,2.2,7.7,E,E
2025,10,28,8,26,2.5,7,5.4,79,19.9,0.3,11.1,2.3,7.7,E,E
2025,10,28,7,56,2.5,7,5.4,81,19.9,0.3,10.5,2.4,6.7,ESE,E
2025,10,28,7,26,2.7,8,5.6,84,20,0.3,10.5,2.4,7.7,E,E
2025,10,28,6,56,2.5,7,5.4,83,20,0.2,10.5,2.4,7.1,ESE,E
2025,10,28,6,26,2.5,8,5.3,90,20,0.2,11.1,2.7,6.7,E,E
2025,10,28,5,56,2.4,8,5.3,90,20,0.2,10.5,2.6,7.1,E,E
2025,10,28,5,26,2.7,7,5.3,88,20.1,0.2,10.5,2.5,7.1,E,E
2025,10,28,4,56,2.5,7,5.4,81,20.1,0.2,10.5,2.5,7.1,E,E
2025,10,28,4,26,2.5,7,5.3,79,20.2,0.2,10.5,2.7,7.7,ESE,E
2025,10,28,3,56,2.5,7,5.4,88,20.2,0.3,10.5,2.4,7.1,ESE,E
2025,10,28,3,26,2.7,7,5.4,83,20.2,0.2,10.5,2.5,7.7,E,E
2025,10,28,2,56,2.8,7,5.6,81,20.2,0.3,12.5,2.4,7.7,E,E
2025,10,28,2,26,2.6,7,5.3,76,20.2,0.2,11.1,2.7,7.1,E,E
2025,10,28,1,56,2.7,7,5.6,80,20.2,0.2,16.7,2.5,7.1,E,E
2025,10,28,1,26,2.7,7,5.4,84,20.2,0.2,11.1,2.5,7.1,E,E
2025,10,28,0,56,2.5,6,5.2,72,20.3,0.2,11.1,2.5,7.1,E,E
2025,10,28,0,26,2.6,7,5.3,74,20.3,0.2,16.7,2.6,7.1,ENE,E
2025,10,27,23,56,2.4,7,5.3,76,20.3,0.3,10.5,2.8,7.1,E,E
2025,10,27,23,26,2.5,7,5.3,79,20.3,0.2,12.5,2.6,7.1,E,ENE
2025,10,27,22,56,2.5,7,5.2,79,20.4,0.3,12.5,2.7,7.1,E,E
2025,10,27,22,26,2.5,7,5.2,80,20.4,0.2,10.5,2.7,7.1,ENE,E
2025,10,27,21,56,2.4,6,5.2,77,20.5,0.2,10.5,2.5,6.2,ESE,ENE
2025,10,27,21,26,2.2,6,5.1,74,20.5,0.2,10.5,2.5,7.1,E,ENE
2025,10,27,20,56,2.3,7,5.2,79,20.5,0.2,12.5,2.4,6.7,E,ENE
2025,10,27,20,26,2.2,7,5,80,20.5,0.3,11.1,2.5,6.7,E,E
2025,10,27,19,56,2.1,6,5,70,20.5,0.2,12.5,2.5,6.7,E,E
2025,10,27,19,26,2.1,6,4.9,74,20.5,0.2,10.5,2.5,6.7,E,E
2025,10,27,18,56,2,6,5,81,20.4,0.2,12.5,2.4,5.9,ENE,ENE
2025,10,27,18,26,2,7,5,77,20.4,0.2,12.5,2.2,6.2,E,ENE
2025,10,27,17,56,2.1,6,5,79,20.5,0.2,16.7,2.3,6.7,E,E
2025,10,27,17,26,2.1,6,5.1,77,20.5,0.2,10.5,2.2,6.7,ESE,E
2025,10,27,16,56,2.1,6,5,77,20.5,0.2,10.5,2,5.6,E,ENE
2025,10,27,16,26,2,7,5,79,20.5,0.2,13.3,2,5.9,E,ENE
2025,10,27,15,56,2.1,7,5.1,80,20.5,0.2,10.5,2,6.2,ESE,E
