#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2025 11 08 19 56  0.7  0.2 11.1  0.7  5.3 ESE   S        N/A  4.3 169
2025 11 08 19 26  0.7  0.2 11.1  0.7  6.2 ESE SSE        N/A  4.6 148
2025 11 08 18 56  0.7  0.2 11.8  0.7  5.9 ESE SSE        N/A  4.4 155
2025 11 08 18 26  0.7  0.2 11.1  0.7  5.9  SE SSE        N/A  4.5 153
2025 11 08 17 56  0.7  0.2 11.8  0.7  5.6 ESE SSE        N/A  4.7 163
2025 11 08 17 26  0.7  0.2 11.8  0.7  5.3  SE SSE        N/A  4.6 160
2025 11 08 16 56  0.7  0.2 11.1  0.7  5.0  SE SSE        N/A  4.9 167
2025 11 08 16 26  0.8  0.2 12.5  0.8  5.6 ESE SSE        N/A  4.9 153
2025 11 08 15 56  0.8  0.2 11.1  0.7  5.6 ESE SSE        N/A  4.9 159
2025 11 08 15 26  0.7  0.2 11.1  0.7  5.9 ESE  SE        N/A  4.7 146
2025 11 08 14 56  0.7  0.2 11.1  0.7  5.9 ESE  SE        N/A  4.6 136
2025 11 08 14 26  0.7  0.2 11.1  0.7  5.6 ESE  SE        N/A  4.7 132
2025 11 08 13 56  0.7  0.2 11.8  0.7  5.9  SE  SE        N/A  4.6 132
2025 11 08 13 26  0.7  0.2 11.8  0.7  5.3 ESE  SE        N/A  4.4 133
2025 11 08 12 56  0.7  0.2 10.5  0.7  5.3 ESE  SE        N/A  4.5 125
2025 11 08 12 26  0.8  0.2 10.5  0.8  5.6  SE  SE        N/A  4.6 129
2025 11 08 11 56  0.7  0.1 10.5  0.7  5.3  SE  SE        N/A  4.4 129
2025 11 08 11 26  0.8  0.2 11.1  0.8  5.9  SE ESE        N/A  4.6 121
2025 11 08 10 56  0.8  0.2 11.1  0.8  5.9 ESE  SE      STEEP  4.8 124
2025 11 08 10 26  0.7  0.2 11.8  0.7  5.6 ESE  SE        N/A  4.9 131
2025 11 08 09 56  0.7  0.2 10.5  0.7  5.9  SE ESE        N/A  5.0 122
2025 11 08 09 26  0.7  0.2 11.1  0.7  5.6 ESE  SE        N/A  5.1 126
2025 11 08 08 56  0.8  0.2 11.1  0.8  5.9 ESE  SE        N/A  5.1 124
2025 11 08 08 26  0.8  0.2 11.1  0.7  5.9 ESE ESE        N/A  5.1 121
2025 11 08 07 56  0.8  0.2 11.8  0.7  6.2  SE ESE        N/A  5.1 118
2025 11 08 07 26  0.8  0.2 11.8  0.8  5.9  SE ESE        N/A  5.1 119
2025 11 08 06 56  0.8  0.2 11.8  0.8  6.2 ESE ESE        N/A  5.0 112
2025 11 08 06 26  0.8  0.2 11.8  0.8  6.7  SE ESE    AVERAGE  5.2 117
2025 11 08 05 56  0.8  0.2 11.1  0.8  6.7  SE ESE    AVERAGE  4.9 111
2025 11 08 05 26  0.9  0.2 11.8  0.9  5.9 ESE  SE      STEEP  4.9 125
2025 11 08 04 56  0.9  0.2 11.1  0.8  5.3  SE  SE      STEEP  5.0 129
2025 11 08 04 26  1.0  0.2 11.8  0.9  6.2 ESE ESE      STEEP  5.2 115
2025 11 08 03 56  1.0  0.2 11.8  0.9  6.7 ESE ESE    AVERAGE  5.1 114
2025 11 08 03 26  1.0  0.2 11.1  1.0  6.2  SE ESE      STEEP  5.2 112
2025 11 08 02 56  1.0  0.2 11.8  1.0  6.2  SE ESE      STEEP  5.0 118
2025 11 08 02 26  1.1  0.2 11.1  1.1  5.9  SE ESE      STEEP  4.9 118
2025 11 08 01 56  1.0  0.2 10.5  1.0  5.6  SE  SE      STEEP  4.7 129
2025 11 08 01 26  1.2  0.2 11.8  1.2  5.6 ESE  SE VERY_STEEP  4.9 126
2025 11 08 00 56  1.1  0.2 10.5  1.1  5.9  SE  SE      STEEP  4.8 125
2025 11 08 00 26  1.2  0.2 11.1  1.1  5.9 ESE ESE      STEEP  4.9 122
2025 11 07 23 56  1.1  0.2 10.5  1.1  5.3 ESE  SE VERY_STEEP  4.8 131
2025 11 07 23 26  1.2  0.2 11.1  1.2  5.9 ESE  SE      STEEP  4.9 128
2025 11 07 22 56  1.1  0.2 11.1  1.1  5.6  SE  SE      STEEP  4.9 132
2025 11 07 22 26  1.1  0.2 11.1  1.1  5.9 ESE  SE      STEEP  4.8 128
2025 11 07 21 56  1.2  0.2 10.5  1.1  5.9  SE ESE      STEEP  4.8 122
2025 11 07 21 26  1.1  0.2 11.1  1.1  5.3 ESE  SE VERY_STEEP  4.8 131
2025 11 07 20 56  1.1  0.2 10.5  1.1  5.6 ESE ESE      STEEP  4.8 119
2025 11 07 20 26  1.0  0.2 11.1  1.0  5.3 ESE  SE VERY_STEEP  4.6 126
2025 11 07 19 56  1.0  0.2 10.5  0.9  4.8 ESE ESE VERY_STEEP  4.5 117
2025 11 07 19 26  1.0  0.2 10.5  1.0  5.3 ESE  SE VERY_STEEP  4.8 125
2025 11 07 18 56  1.0  0.2 11.8  1.0  5.0  SE ESE VERY_STEEP  4.6 115
2025 11 07 18 26  1.0  0.2 11.8  1.0  5.0  SE ESE VERY_STEEP  4.6 112
2025 11 07 17 56  1.0  0.2 11.8  0.9  5.0  SE ESE VERY_STEEP  4.5 108
2025 11 07 17 26  1.0  0.2 10.5  1.0  5.3 ESE   E      STEEP  4.6  97
2025 11 07 16 56  1.0  0.2 10.5  0.9  5.0   E   E VERY_STEEP  4.4  90
2025 11 07 16 26  1.0  0.2 11.1  1.0  5.0 ESE   E VERY_STEEP  4.5  93
2025 11 07 15 56  1.0  0.3 10.5  1.0  5.0 ESE   E VERY_STEEP  4.5  86
2025 11 07 15 26  1.1  0.3 10.5  1.1  5.3 ESE   E VERY_STEEP  4.5  88
2025 11 07 14 56  1.1  0.2 11.8  1.1  5.0 ESE   E VERY_STEEP  4.4  86
2025 11 07 14 26  1.1  0.2 11.1  1.1  5.9 ESE   E      STEEP  4.3  94
2025 11 07 13 56  1.3  0.2 10.5  1.2  5.3 ESE   E VERY_STEEP  4.4  86
2025 11 07 13 26  1.3  0.2 11.1  1.2  5.3 ESE   E VERY_STEEP  4.3  81
2025 11 07 12 56  1.4  0.2 10.5  1.3  5.0   E   E VERY_STEEP  4.4  86
2025 11 07 12 26  1.4  0.2 11.8  1.4  5.3 ESE   E VERY_STEEP  4.4  90
2025 11 07 11 56  1.4  0.3 11.8  1.3  5.0 ESE   E VERY_STEEP  4.4  83
2025 11 07 11 26  1.4  0.2 11.8  1.4  5.6 ESE   E VERY_STEEP  4.5  90
2025 11 07 10 56  1.4  0.2 11.8  1.4  5.3 ESE   E VERY_STEEP  4.4  88
2025 11 07 10 26  1.4  0.2 11.1  1.4  5.6  SE   E VERY_STEEP  4.4  88
2025 11 07 09 56  1.3  0.2 10.5  1.3  5.0 ESE   E VERY_STEEP  4.2  86
2025 11 07 09 26  1.4  0.2 11.1  1.4  4.8 ESE   E VERY_STEEP  4.3  81
2025 11 07 08 56  1.4  0.2 11.8  1.4  5.0 ESE   E VERY_STEEP  4.3  86
2025 11 07 08 26  1.3  0.2 10.5  1.3  5.0  SE   E VERY_STEEP  4.2  84
2025 11 07 07 56  1.2  0.2 11.8  1.2  4.8 ESE ENE VERY_STEEP  4.2  77
2025 11 07 07 26  1.3  0.2 10.5  1.2  4.8 ESE   E VERY_STEEP  4.1  83
2025 11 07 06 56  1.1  0.2 11.1  1.1  4.3 ESE   E VERY_STEEP  4.0  83
2025 11 07 06 26  1.1  0.2 11.8  1.1  4.5 ESE   E VERY_STEEP  4.1  84
2025 11 07 05 56  1.1  0.2 11.8  1.1  4.8  SE   E VERY_STEEP  4.0  87
2025 11 07 05 26  1.0  0.2 11.1  1.0  4.8 ESE   E VERY_STEEP  4.0  86
2025 11 07 04 56  1.0  0.2 11.1  1.0  5.0 ESE   E VERY_STEEP  4.0  88
2025 11 07 04 26  0.9  0.2 11.1  0.9  4.8 ESE   E VERY_STEEP  4.0  81
2025 11 07 03 56  0.9  0.2 11.1  0.9  4.8  SE   E VERY_STEEP  4.1  84
2025 11 07 03 26  0.9  0.2 11.1  0.8  5.0  SE   E VERY_STEEP  4.0  88
2025 11 07 02 56  0.9  0.2 11.1  0.9  5.0  SE   E VERY_STEEP  4.0  84
2025 11 07 02 26  0.9  0.2 11.1  0.9  4.8 ESE   E VERY_STEEP  4.0  83
2025 11 07 01 56  0.9  0.2 10.5  0.9  5.0  SE   E VERY_STEEP  4.0  83
2025 11 07 01 26  0.9  0.2 10.5  0.9  5.0  SE   E VERY_STEEP  4.0  91
2025 11 07 00 56  0.9  0.2 11.1  0.9  5.0 ESE   E VERY_STEEP  4.0  79
2025 11 07 00 26  0.9  0.2 11.1  0.8  4.3 ESE   E VERY_STEEP  3.9  83
2025 11 06 23 56  0.9  0.2 10.5  0.9  4.3 ESE   E VERY_STEEP  3.9  81
2025 11 06 23 26  0.8  0.2 11.1  0.8  5.0 ESE   E VERY_STEEP  3.9  84
2025 11 06 22 56  0.8  0.2 10.5  0.8  4.3 ESE ENE VERY_STEEP  3.8  74
2025 11 06 22 26  0.9  0.2 10.5  0.8  5.3  SE   E      STEEP  3.8  91
2025 11 06 21 56  0.8  0.1 11.1  0.8  5.0 ESE   E VERY_STEEP  3.9  84
2025 11 06 21 26  0.8  0.2 10.5  0.8  4.5  SE ENE VERY_STEEP  3.8  77
2025 11 06 20 56  0.8  0.2 11.1  0.8  4.5 ESE ENE VERY_STEEP  3.8  65
2025 11 06 20 26  0.8  0.2 11.8  0.8  4.8 ESE ENE VERY_STEEP  3.7  77
2025 11 06 19 56  0.8  0.2 11.1  0.8  4.2 ESE ENE VERY_STEEP  3.8  67
2025 11 06 19 26  0.9  0.1 10.5  0.9  4.5 ESE ENE VERY_STEEP  3.7  60
2025 11 06 18 56  0.9  0.2 11.1  0.9  4.2  SE ENE VERY_STEEP  3.7  62
2025 11 06 18 26  0.9  0.2 11.1  0.9  4.2 ESE ENE VERY_STEEP  3.7  58
2025 11 06 17 56  0.9  0.1 11.8  0.9  4.3 ESE ENE VERY_STEEP  3.6  59
2025 11 06 17 26  0.9  0.1 11.8  0.9  3.7  SE  NE VERY_STEEP  3.4  49
2025 11 06 16 56  0.8  0.1 11.1  0.8  3.6 ESE  NE VERY_STEEP  3.3  41
2025 11 06 16 26  0.8  0.1 11.1  0.8  3.3  SE NNE        N/A  3.2  31
2025 11 06 15 56  0.7  0.2 12.5  0.7  2.9  SE NNE        N/A  3.3  18
2025 11 06 15 26  0.7  0.2 11.8  0.7  2.8  SE   N        N/A  3.3   3
2025 11 06 14 56  0.7  0.1 11.8  0.6  5.9 ESE   S        N/A  3.4 187
2025 11 06 14 26  0.7  0.2 11.8  0.7  5.6 ESE   S        N/A  3.5 190
2025 11 06 13 56  0.7  0.1 11.8  0.7  5.6 ESE   S        N/A  3.8 187
2025 11 06 13 26  0.7  0.2 11.8  0.7  5.3  SE   S        N/A  3.8 188
2025 11 06 12 56  0.7  0.1 12.5  0.7  5.6  SE   S        N/A  3.8 185
2025 11 06 12 26  0.7  0.1 12.5  0.7  5.6 ESE   S        N/A  3.9 187
2025 11 06 11 56  0.8  0.2 11.8  0.8  5.3  SE   S        N/A  3.9 184
2025 11 06 11 26  0.8  0.2 12.5  0.8  5.3  SE   S        N/A  3.8 185
2025 11 06 10 56  0.8  0.2 11.1  0.8  5.6  SE   S        N/A  4.0 184
2025 11 06 10 26  0.8  0.1 12.5  0.8  5.6 SSE   S      STEEP  3.8 183
2025 11 06 09 56  0.7  0.1 11.8  0.7  5.3  SE   S        N/A  3.6 183
2025 11 06 09 26  0.8  0.1 11.8  0.7  3.7 ESE   S        N/A  3.6 188
2025 11 06 08 56  0.8  0.1 11.1  0.7  4.8  SE   S        N/A  3.6 187
2025 11 06 08 26  0.8  0.1 11.8  0.8  5.3  SE   S        N/A  3.7 181
2025 11 06 07 56  0.8  0.2 11.1  0.8  3.6 ESE SSW VERY_STEEP  3.6 195
2025 11 06 07 26  0.8  0.2 10.5  0.8  3.6 ESE SSW VERY_STEEP  3.6 193
2025 11 06 06 56  0.8  0.2 11.1  0.8  5.0 ESE SSW VERY_STEEP  3.7 193
2025 11 06 06 26  0.8  0.2 11.8  0.8  4.5 SSE   S VERY_STEEP  3.6 191
2025 11 06 05 56  0.8  0.2 11.8  0.8  4.3  SE   S VERY_STEEP  3.6 190
2025 11 06 05 26  0.9  0.2 12.5  0.9  4.5  SE SSW VERY_STEEP  3.6 194
2025 11 06 04 56  0.9  0.2 10.5  0.9  4.3  SE SSW VERY_STEEP  3.6 195
2025 11 06 04 26  0.9  0.2 12.5  0.9  4.3  SE SSW VERY_STEEP  3.7 193
2025 11 06 03 56  1.0  0.2 11.8  1.0  4.5  SE SSW VERY_STEEP  3.7 195
2025 11 06 03 26  1.0  0.2 11.8  1.0  4.3  SE   S VERY_STEEP  3.6 191
2025 11 06 02 56  1.0  0.2 11.1  1.0  4.2 ESE   S VERY_STEEP  3.6 188
2025 11 06 02 26  0.9  0.2 12.5  0.9  4.0 ESE SSW VERY_STEEP  3.5 193
2025 11 06 01 56  0.8  0.2 12.5  0.8  3.9  SE SSW VERY_STEEP  3.4 200
2025 11 06 01 26  0.8  0.2 11.8  0.8  3.5 ESE SSW VERY_STEEP  3.3 201
2025 11 06 00 56  0.8  0.2 11.1  0.7  3.2  SE SSW        N/A  3.3 211
2025 11 06 00 26  0.8  0.2 16.7  0.8  3.3   E SSW        N/A  3.3 207
2025 11 05 23 56  0.7  0.2 11.1  0.7  3.2 ESE SSW        N/A  3.4 205
2025 11 05 23 26  0.7  0.2 12.5  0.7  3.2  SE SSW        N/A  3.4 208
2025 11 05 22 56  0.8  0.2 10.5  0.7  3.2 ESE SSW        N/A  3.4 208
2025 11 05 22 26  0.8  0.2 10.5  0.7  3.3 ESE SSW        N/A  3.4 212
2025 11 05 21 56  0.7  0.2 10.5  0.7  3.0 ESE SSW        N/A  3.6 207
2025 11 05 21 26  0.8  0.2 16.7  0.8  3.1 SSE SSW        N/A  3.5 211
2025 11 05 20 56  0.7  0.1 12.5  0.7  3.0   E  SW        N/A  3.5 214
2025 11 05 20 26  0.7  0.1 11.1  0.7  2.9 ESE  SW        N/A  3.4 214
2025 11 05 19 56  0.7  0.2 11.1  0.7  2.9 ESE SSW        N/A  3.3 212
2025 11 05 19 26  0.6  0.1 11.1  0.6  7.7 ESE  SE        N/A  3.5 129
2025 11 05 18 56  0.6  0.2 10.5  0.6  8.3 ESE ESE        N/A  3.6 119
2025 11 05 18 26  0.6  0.2 11.1  0.5  7.7 ESE  SE        N/A  4.0 126
2025 11 05 17 56  0.5  0.2 10.5  0.5  7.7 ESE ESE        N/A  4.3 122
2025 11 05 17 26  0.5  0.2 10.5  0.5  8.3  SE ESE        N/A  4.7 121
2025 11 05 16 56  0.5  0.1 11.1  0.4  8.3 ESE ESE        N/A  5.1 122
2025 11 05 16 26  0.5  0.2 11.1  0.4  7.7  SE ESE        N/A  6.0 119
2025 11 05 15 56  0.4  0.2 10.5  0.4  8.3 ESE  SE        N/A  6.1 132
2025 11 05 15 26  0.4  0.2 11.1  0.4  9.1  SE ESE        N/A  6.1 115
2025 11 05 14 56  0.5  0.1 10.5  0.5  8.3 ESE  SE        N/A  6.1 124
2025 11 05 14 26  0.5  0.1 10.5  0.5  8.3 ESE  SE        N/A  6.0 125
2025 11 05 13 56  0.5  0.1 10.5  0.5  8.3 ESE ESE        N/A  6.1 119
2025 11 05 13 26  0.5  0.2 10.5  0.4  9.9  SE ESE        N/A  6.0 107
2025 11 05 12 56  0.5  0.2 10.5  0.5  9.1 ESE ESE        N/A  5.9 108
2025 11 05 12 26  0.5  0.2 11.1  0.5  8.3 ESE ESE        N/A  6.2 114
2025 11 05 11 56  0.5  0.1 11.1  0.5  9.9 ESE ESE        N/A  5.8 104
2025 11 05 11 26  0.5  0.1 11.8  0.5  8.3 ESE ESE        N/A  6.1 115
2025 11 05 10 56  0.5  0.2 11.1  0.5  9.9 ESE ESE        N/A  6.2 103
2025 11 05 10 26  0.5  0.1 11.1  0.5  7.7  SE ESE        N/A  6.2 103
2025 11 05 09 56  0.5  0.2 10.5  0.5  8.3 ESE ESE        N/A  6.3 104
2025 11 05 09 26  0.5  0.1 10.5  0.5  9.9 ESE ESE        N/A  6.1 112
2025 11 05 08 56  0.5  0.1 10.5  0.5  7.7 ESE ESE        N/A  5.9 103
2025 11 05 08 26  0.5  0.1 10.5  0.5  9.1   E ESE        N/A  5.8 105
2025 11 05 07 56  0.5  0.1 10.5  0.4  7.7 ESE   E        N/A  5.7 101
2025 11 05 07 26  0.5  0.1 11.1  0.5  9.1 ESE ESE        N/A  6.0 103
2025 11 05 06 56  0.4  0.1 10.5  0.4  9.1 ESE ESE        N/A  5.8 107
2025 11 05 06 26  0.5  0.1 10.5  0.5  9.1   E   E        N/A  6.0 101
2025 11 05 05 56  0.4  0.2 11.1  0.4  9.9 ESE ESE        N/A  6.1 108
2025 11 05 05 26  0.5  0.1 10.5  0.4  9.1 ESE ESE        N/A  5.5 104
2025 11 05 04 56  0.5  0.2 10.5  0.4  9.1 ESE   E        N/A  5.7  94
2025 11 05 04 26  0.5  0.1 10.5  0.4  9.9   E   E        N/A  5.6  95
2025 11 05 03 56  0.4  0.2 10.5  0.4  9.1   E ESE        N/A  5.7 105
2025 11 05 03 26  0.5  0.1 10.5  0.4  9.1 ESE   E        N/A  5.4  98
2025 11 05 02 56  0.5  0.2 10.5  0.5  9.9   E ESE        N/A  5.6 103
2025 11 05 02 26  0.5  0.2 10.5  0.5  9.9   E   E        N/A  5.6  97
2025 11 05 01 56  0.5  0.2 10.5  0.5  9.1   E   E        N/A  5.8 100
2025 11 05 01 26  0.5  0.2 10.5  0.5  9.9   E   E        N/A  5.5  95
2025 11 05 00 56  0.5  0.2 10.5  0.5  9.9   E   E        N/A  5.3  88
2025 11 05 00 26  0.6  0.2 10.5  0.5  9.1   E   E        N/A  5.5  95
2025 11 04 23 56  0.5  0.2 10.5  0.5  9.9   E   E        N/A  5.2  93
2025 11 04 23 26  0.6  0.2 10.5  0.6  9.1   E   E        N/A  5.1  97
2025 11 04 22 56  0.5  0.2 10.5  0.5  9.1   E   E        N/A  5.0  98
2025 11 04 22 26  0.6  0.2 11.1  0.5  9.9   E   E        N/A  5.0  95
2025 11 04 21 56  0.6  0.2 10.5  0.5  9.1 ESE   E        N/A  5.0 105
2025 11 04 21 26  0.5  0.1 11.1  0.5  7.1   E   E        N/A  4.5  98
2025 11 04 20 56  0.6  0.1 11.1  0.5  9.1   E   E        N/A  4.6 101
2025 11 04 20 26  0.6  0.2 11.1  0.5  9.9   E   E        N/A  4.6 101
2025 11 04 19 56  0.5  0.2 10.5  0.5  8.3 ESE   E        N/A  4.2 100
2025 11 04 19 26  0.5  0.1 11.1  0.5  8.3   E   E        N/A  4.2  94
2025 11 04 18 56  0.6  0.2 10.5  0.5  9.1   E   E        N/A  4.2  88
2025 11 04 18 26  0.6  0.1 10.5  0.5  9.1   E   E        N/A  4.0  98
2025 11 04 17 56  0.6  0.2 11.8  0.6  9.1 ESE   E        N/A  3.8 101
2025 11 04 17 26  0.6  0.1 12.5  0.6  3.3 ESE  NE        N/A  3.5  42
2025 11 04 16 56  0.6  0.1 12.5  0.6  3.5   E  NE        N/A  3.3  38
2025 11 04 16 26  0.6  0.1 10.5  0.6  3.7 ESE  NE        N/A  3.5  39
2025 11 04 15 56  0.7  0.1 10.5  0.7  3.7   E NNE        N/A  3.4  32
2025 11 04 15 26  0.8  0.1 10.5  0.7  3.7 ESE  NE        N/A  3.4  34
2025 11 04 14 56  0.7  0.1 10.5  0.7  3.6   E NNE        N/A  3.3  28
2025 11 04 14 26  0.7  0.1 10.5  0.7  3.3   E NNE        N/A  3.2  14
2025 11 04 13 56  0.7  0.2 11.1  0.7  3.3 ESE NNE        N/A  3.1  14
2025 11 04 13 26  0.7  0.2 10.5  0.7  9.9   E   E        N/A  3.2  90
2025 11 04 12 56  0.6  0.2 10.5  0.6  2.9   E   N        N/A  3.1   4
2025 11 04 12 26  0.7  0.1 10.5  0.6  2.9   E   N        N/A  3.2 356
2025 11 04 11 56  0.7  0.2 10.5  0.7  3.0   E   N        N/A  3.1 350
2025 11 04 11 26  0.7  0.2 10.5  0.7  2.9   E   N        N/A  3.1 351
2025 11 04 10 56  0.6  0.2 10.5  0.6  2.9   E   N        N/A  3.1 360
2025 11 04 10 26  0.6  0.2 11.1  0.6  2.9 ESE   N        N/A  3.2   1
2025 11 04 09 56  0.6  0.2 11.1  0.6  2.9   E   N        N/A  3.2 360
2025 11 04 09 26  0.6  0.2 13.3  0.6  3.1   E   N        N/A  3.2   1
2025 11 04 08 56  0.6  0.1 10.5  0.6  3.2 ESE   N        N/A  3.1 356
2025 11 04 08 26  0.6  0.1 12.5  0.6  3.0  SE NNW        N/A  3.1 340
2025 11 04 07 56  0.7  0.1 10.5  0.7  3.0 ESE NNW        N/A  3.1 333
2025 11 04 07 26  0.7  0.1 10.5  0.7  2.9 ESE  NW        N/A  3.1 322
2025 11 04 06 56  0.6  0.1 10.5  0.6  2.7 ESE WNW        N/A  3.0 301
2025 11 04 06 26  0.6  0.1 10.5  0.5  2.5  SE WNW        N/A  3.2 284
2025 11 04 05 56  0.5  0.1 13.3  0.5  2.6  SE   W        N/A  3.0 268
2025 11 04 05 26  0.5  0.1 10.5  0.5  2.6  SE   W        N/A  3.1 259
2025 11 04 04 56  0.5  0.1 12.5  0.5  7.1 ESE   E        N/A  3.2 101
2025 11 04 04 26  0.5  0.1 12.5  0.5  7.7  SE ESE        N/A  3.4 107
2025 11 04 03 56  0.5  0.1 10.5  0.5  8.3 ESE ESE        N/A  3.4 104
2025 11 04 03 26  0.5  0.1 10.5  0.5  7.1 ESE ESE        N/A  3.3 104
2025 11 04 02 56  0.5  0.1 13.3  0.5  7.7 ESE ESE        N/A  3.2 107
2025 11 04 02 26  0.5  0.1 10.5  0.5  7.7  SE ESE        N/A  3.4 104
2025 11 04 01 56  0.5  0.1 11.1  0.5  8.3 ESE ESE        N/A  3.8 108
2025 11 04 01 26  0.5  0.1 12.5  0.4  7.7 ESE ESE        N/A  3.9 107
2025 11 04 00 56  0.5  0.1 12.5  0.5  7.7  SE ESE        N/A  4.5 107
2025 11 04 00 26  0.5  0.1 11.1  0.5  7.7 ESE   E        N/A  4.5 101
2025 11 03 23 56  0.6  0.1 11.8  0.6  7.7 ESE ESE        N/A  4.8 104
2025 11 03 23 26  0.6  0.1 10.5  0.5  7.7  SE ESE        N/A  4.2 103
2025 11 03 22 56  0.6  0.1 10.5  0.6  7.7 ESE   E        N/A  4.5 100
2025 11 03 22 26  0.6  0.1 10.5  0.6  8.3  SE ESE        N/A  4.0 110
2025 11 03 21 56  0.7  0.1 10.5  0.7  7.1 ESE ESE        N/A  3.9 104
2025 11 03 21 26  0.7  0.1 10.5  0.7  7.7   E   E        N/A  4.0 101
2025 11 03 20 56  0.7  0.1 12.5  0.7  7.7 ESE   E        N/A  4.3  98
2025 11 03 20 26  0.8  0.1 10.5  0.8  7.7 ESE   E        N/A  4.3 101
2025 11 03 19 56  0.8  0.1 12.5  0.8  7.7 ESE   E    AVERAGE  4.1 101
2025 11 03 19 26  0.9  0.2 13.3  0.9  7.7 ESE   E    AVERAGE  4.2 101
2025 11 03 18 56  1.0  0.1 10.5  1.0  7.7 ESE   E    AVERAGE  4.1 100
2025 11 03 18 26  0.9  0.1 11.8  0.9  7.1   E ESE    AVERAGE  3.9 110
2025 11 03 17 56  0.9  0.1 10.5  0.9  7.7 ESE ESE    AVERAGE  4.3 103
2025 11 03 17 26  1.0  0.1 10.5  1.0  7.1 ESE ESE    AVERAGE  4.4 112
2025 11 03 16 56  1.0  0.1 13.3  1.0  7.7  SE ESE    AVERAGE  4.2 103
2025 11 03 16 26  1.0  0.1 12.5  1.0  6.7 ESE ESE    AVERAGE  4.4 110
2025 11 03 15 56  1.0  0.1 10.5  1.0  7.1 ESE ESE    AVERAGE  4.5 117
2025 11 03 15 26  1.1  0.1 10.5  1.1  7.1 ESE ESE    AVERAGE  4.6 112
2025 11 03 14 56  1.1  0.1 10.5  1.1  8.3   E ESE    AVERAGE  4.6 107
2025 11 03 14 26  1.2  0.2 13.3  1.2  8.3 ESE ESE    AVERAGE  5.0 105
2025 11 03 13 56  1.2  0.2 10.5  1.2  7.7 ESE ESE    AVERAGE  4.7 115
2025 11 03 13 26  1.1  0.2 10.5  1.1  7.7 ESE ESE    AVERAGE  4.8 112
2025 11 03 12 56  1.2  0.2 10.5  1.2  7.1   E ESE    AVERAGE  4.9 112
2025 11 03 12 26  1.2  0.2 10.5  1.2  7.7   E ESE    AVERAGE  5.2 110
2025 11 03 11 56  1.3  0.2 11.1  1.3  7.7   E ESE    AVERAGE  5.4 108
2025 11 03 11 26  1.4  0.2 10.5  1.4  7.7   E ESE    AVERAGE  5.3 107
2025 11 03 10 56  1.4  0.1 10.5  1.3  7.7 ESE   E    AVERAGE  5.2 101
2025 11 03 10 26  1.5  0.2 10.5  1.4  7.1   E ESE      STEEP  5.3 107
2025 11 03 09 56  1.4  0.2 10.5  1.4  7.7 ESE ESE    AVERAGE  5.5 103
2025 11 03 09 26  1.4  0.2 10.5  1.4  7.7   E ESE    AVERAGE  5.1 104
2025 11 03 08 56  1.6  0.2 11.8  1.6  7.7   E   E    AVERAGE  5.2 101
2025 11 03 08 26  1.6  0.1 10.5  1.6  7.1   E ESE      STEEP  5.1 103
2025 11 03 07 56  1.5  0.2 10.5  1.5  6.2  SE ESE      STEEP  5.1 103
2025 11 03 07 26  1.4  0.2 10.5  1.3  7.1 ESE   E      STEEP  4.7  93
2025 11 03 06 56  1.4  0.2 11.1  1.4  5.9  SE   E VERY_STEEP  4.8  87
2025 11 03 06 26  1.4  0.2 10.5  1.4  6.7   E   E      STEEP  5.0  93
2025 11 03 05 56  1.3  0.2 11.1  1.3  7.1   E   E      STEEP  4.5  90
2025 11 03 05 26  1.3  0.2 10.5  1.3  6.7  SE   E      STEEP  4.5  88
2025 11 03 04 56  1.3  0.2 10.5  1.3  6.7  SE   E      STEEP  4.5  93
2025 11 03 04 26  1.3  0.2 11.1  1.3  6.7 ESE   E      STEEP  4.6  93
2025 11 03 03 56  1.3  0.2 10.5  1.3  6.2 ESE   E      STEEP  4.6  97
2025 11 03 03 26  1.4  0.2 11.1  1.4  6.7  SE   E      STEEP  4.7  94
2025 11 03 02 56  1.5  0.2 10.5  1.5  6.7  SE   E      STEEP  4.7  94
2025 11 03 02 26  1.6  0.2 11.8  1.6  6.7 ESE   E      STEEP  4.8  94
2025 11 03 01 56  1.6  0.2 10.5  1.6  6.2 ESE   E      STEEP  4.7  98
2025 11 03 01 26  1.5  0.2 11.1  1.5  5.9  SE   E VERY_STEEP  4.6  91
2025 11 03 00 56  1.4  0.2 11.8  1.4  6.2   E   E      STEEP  4.4 100
2025 11 03 00 26  1.4  0.2 11.8  1.4  5.6 ESE   E VERY_STEEP  4.5  91
2025 11 02 23 56  1.4  0.2 10.5  1.4  5.9 ESE   E      STEEP  4.5  93
2025 11 02 23 26  1.4  0.2 10.5  1.4  5.9 ESE   E      STEEP  4.4  97
2025 11 02 22 56  1.4  0.2 11.1  1.4  5.6 ESE   E VERY_STEEP  4.4  95
2025 11 02 22 26  1.3  0.2 10.5  1.2  5.6   E   E VERY_STEEP  4.3  94
2025 11 02 21 56  1.3  0.2 12.5  1.3  5.0 ESE   E VERY_STEEP  4.3  87
2025 11 02 21 26  1.2  0.2 10.5  1.2  4.8 ESE ENE VERY_STEEP  4.2  77
2025 11 02 20 56  1.2  0.2 10.5  1.2  4.8 ESE ENE VERY_STEEP  4.2  73
